000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1D,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A0,85,01,88,01,86,01,AB,01
000000A2,86,01,86,01,98,01,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000387,00,00,38,00,00,00,00,00
00000380,1B,00,00,00,B5,6C,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,FF,03,00,00,00,00,F6,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000400,01,57,05,EA,07,83,06,A0
00000401,00,00,00,00,00,00,00,00
00000766,00,00,23,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,23,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,22,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,23,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0C,04,00,00,00,00,F6,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,24,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F6,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,23,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F6,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000387,00,00,38,00,00,00,00,00
00000380,1B,00,00,00,B5,6C,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,24,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000400,01,52,05,EA,07,7D,06,94
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,24,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,24,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,24,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,24,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,24,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,24,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A0,85,01,88,01,86,01,AC,01
000000A2,86,01,86,01,98,01,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,22,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,24,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,22,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,24,22,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000387,00,00,38,00,00,00,00,00
00000380,1B,00,00,00,B5,6C,00,00
00000766,00,00,24,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000400,01,5E,05,EA,07,7A,06,AC
00000401,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,22,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1D,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,24,24,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,04,04,00,00,00,00,F6,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,22,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1D,55,00,00,00
00000766,00,00,26,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,24,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,24,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000400,01,59,05,EA,07,7C,06,AE
00000401,00,00,00,00,00,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,26,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,26,24,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,24,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000387,00,00,38,00,00,00,00,00
00000380,1B,00,00,00,B5,6C,00,00
00000766,00,00,21,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1F,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,16,1D,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,18,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,1F,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1C,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,1F,1D,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F6,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,1F,22,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A0,85,01,88,01,86,01,AC,01
000000A2,86,01,86,01,96,01,00,00
00000766,00,00,21,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,1F,1D,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,1F,1D,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1D,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,18,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,21,1D,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1D,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,41,00,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,41,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1D,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000400,01,5B,05,EA,07,77,06,AE
00000401,00,00,00,00,00,00,00,00
00000766,00,00,1F,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,1F,22,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1F,46,00,00,00
00000766,00,00,21,1D,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,21,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000387,00,00,38,00,00,00,00,00
00000380,1B,00,00,00,B5,6C,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,21,1D,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1D,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,05,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,1F,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,23,1F,5A,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,FF,FF,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,24,1D,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1F,1D,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,23,1F,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1D,1D,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000401,00,00,00,00,00,00,00,00
00000766,00,00,21,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,21,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,1F,1F,46,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,1D,22,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,16,22,55,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,00,00,00,00,00,00,00,00
000000AA,04,0C,09,00,00,10,40,01
000000AB,00,00,00,00,00,00,00,00
00000766,00,00,49,49,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,64,64,50,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000400,01,58,05,EA,07,5F,06,B9
00000401,00,00,00,00,00,00,00,00
00000766,00,00,64,64,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
00000766,00,00,64,64,4B,00,00,00
000000C0,00,00,00,00,01,02,00,00
000000A5,0B,04,00,00,00,00,F5,FB
000000A7,01,00,00,00,00,00,FF,FF
000000AA,04,0C,09,00,00,10,40,01
