Time (s),MC Temp A,MC Temp B,MC Temp C
1271.43,42.8,43.0,42.8
1272.4,42.8,43.1,42.8
1273.41,42.8,43.1,42.8
1274.41,42.8,43.0,42.8
1275.41,42.8,43.1,42.8
1276.41,42.9,43.1,42.8
1277.41,43.0,43.2,42.8
1278.41,43.0,43.2,42.9
1279.41,43.0,43.2,42.9
1280.41,43.1,43.3,42.9
1281.46,43.1,43.3,43.0
1282.46,43.1,43.3,43.0
1283.46,43.0,43.3,43.0
1284.46,43.1,43.3,43.0
1285.46,43.1,43.4,43.0
1286.46,43.1,43.4,43.1
1287.46,43.2,43.4,43.1
1288.46,43.2,43.4,43.1
1289.46,43.2,43.5,43.1
1290.46,43.3,43.5,43.1
1291.46,43.3,43.5,43.2
1292.46,43.3,43.6,43.2
1293.46,43.3,43.6,43.3
1294.46,43.4,43.6,43.3
1295.46,43.4,43.6,43.3
1296.46,43.4,43.6,43.4
1297.46,43.4,43.7,43.3
1298.46,43.4,43.6,43.4
1299.46,43.4,43.6,43.4
1300.46,43.4,43.7,43.4
1301.46,43.5,43.7,43.4
1302.46,43.4,43.7,43.4
1303.46,43.4,43.7,43.4
1304.46,43.5,43.7,43.4
1305.46,43.4,43.7,43.5
1306.46,43.4,43.7,43.4
1307.46,43.4,43.6,43.4
1308.46,43.4,43.7,43.4
1309.46,43.4,43.7,43.4
1310.46,43.4,43.7,43.4
1311.46,43.4,43.6,43.4
1312.51,43.4,43.6,43.4
1313.51,43.4,43.6,43.4
1314.51,43.4,43.7,43.4
1315.51,43.4,43.7,43.4
1316.51,43.4,43.7,43.4
1317.51,43.5,43.7,43.4
1318.51,43.5,43.7,43.4
1319.51,43.5,43.7,43.5
1320.51,43.5,43.7,43.5
1321.51,43.6,43.8,43.5
1322.51,43.6,43.8,43.5
1323.51,43.6,43.9,43.5
1324.51,43.6,43.8,43.6
1325.51,43.6,43.9,43.6
1326.51,43.7,43.9,43.6
1327.51,43.7,43.9,43.6
1328.51,43.7,43.9,43.6
1329.51,43.7,43.9,43.7
1330.51,43.7,43.9,43.6
1331.51,43.7,43.9,43.6
1332.51,43.7,43.9,43.7
1333.51,43.7,43.9,43.6
1334.51,43.7,43.9,43.7
1335.46,43.7,43.9,43.7
1336.51,43.7,44.0,43.7
1337.51,43.7,44.0,43.7
1338.51,43.7,44.0,43.7
1339.51,43.8,44.0,43.7
1340.51,43.7,44.0,43.7
1341.51,43.8,44.0,43.7
1342.51,43.8,44.0,43.7
1343.51,43.8,44.0,43.7
1344.56,43.8,44.0,43.7
1345.56,43.8,44.0,43.7
1346.56,43.8,44.0,43.7
1347.56,43.8,44.0,43.8
1348.56,43.7,44.0,43.7
1349.56,43.8,44.0,43.7
1350.56,43.8,44.0,43.7
1351.56,43.8,44.0,43.8
1352.56,43.8,44.0,43.8
1353.56,43.7,44.0,43.7
1354.56,43.7,44.0,43.7
1355.56,43.8,44.0,43.7
1356.56,43.8,44.0,43.7
1357.57,43.8,44.1,43.8
1358.53,43.9,44.1,43.8
1359.54,43.9,44.1,43.8
1360.53,43.9,44.1,43.9
1361.59,43.9,44.2,43.9
1362.55,44.0,44.2,43.9
1363.56,44.0,44.2,43.9
1364.56,44.0,44.2,43.9
1365.57,43.9,44.2,43.9
1366.57,44.0,44.2,43.9
1367.57,43.9,44.2,43.9
1368.58,43.9,44.2,43.9
1369.57,44.0,44.2,43.9
1370.56,43.9,44.2,43.9
1371.55,44.0,44.2,43.9
1372.56,44.0,44.2,43.9
1373.56,44.0,44.2,43.9
1374.61,44.0,44.2,43.9
1375.56,43.9,44.2,43.9
1376.56,43.9,44.1,43.9
1377.6,43.9,44.1,43.9
1378.61,43.9,44.2,43.9
1379.57,43.9,44.1,43.9
1380.58,43.9,44.2,43.9
1381.59,44.0,44.2,43.9
1382.59,44.0,44.2,44.0
1383.61,44.0,44.2,44.0
1384.61,44.0,44.2,44.0
1385.59,43.9,44.2,43.9
1386.6,44.0,44.2,44.0
1387.59,44.0,44.2,43.9
1388.6,44.0,44.2,44.0
1389.61,43.9,44.2,43.9
1390.58,43.9,44.2,43.9
1391.59,43.9,44.2,43.9
1392.6,44.0,44.2,43.9
1393.6,43.9,44.2,43.9
1394.6,44.0,44.2,43.9
1395.61,43.9,44.2,44.0
1396.63,44.0,44.2,44.0
1397.63,43.9,44.1,44.0
1398.63,43.9,44.1,43.9
1399.63,43.9,44.1,43.9
1400.6,43.9,44.1,43.9
1401.6,43.9,44.1,43.9
1402.64,43.9,44.2,43.9
1403.61,43.9,44.2,43.9
1404.6,43.9,44.2,43.9
1405.61,44.0,44.2,43.9
1406.65,43.9,44.2,43.9
1407.64,43.9,44.2,43.9
1408.6,43.9,44.1,43.9
1409.61,43.9,44.2,43.9
1410.62,43.9,44.2,43.9
1411.62,44.0,44.2,43.9
