63.93,515.856
64.05,281.376
64.17,891.024
64.32,0
64.57,0
64.74,1593.546
64.86,656.166
64.99,2390.319
65.11,0
65.27,8890.668
65.37,5539.212
65.47,7028.748
65.63,6563.268
65.78,0
65.9,7699.578
66.13,5612.343
66.24,0
66.49,6320.192
66.59,5994.888
66.72,7156.688
66.83,0
66.96,10271.1
67.1,9895.9
67.2,8864.1
67.3,5581.1
67.43,0
67.6,0
67.75,10668.504
67.84,11268.896
67.95,9744.824
68.1,0
68.24,11753.85
68.34,11753.85
68.49,11291.1
68.66,15548.4
68.79,0
68.93,32172.395
69.02,27491.105
69.17,23360.555
69.26,26894.47
69.39,0
69.49,25167.19
69.62,24277.89
69.71,28635.46
69.95,26278.815
70.13,0
70.24,2094.461
70.31,2673.78
70.43,713.008
70.71,0
70.77,316.456
70.9,316.456
71.03,542.496
71.13,316.456
71.25,0
71.37,704.34
71.54,516.516
71.64,93.912
71.85,0
72.01,10905.804
72.2,6105.386
72.32,1351.574
72.42,5406.296
72.57,10439.744
72.69,14494.466
72.84,11698.106
72.95,9973.684
73.08,0
73.21,1432.293
73.31,3881.052
73.4,6422.217
73.59,14138.118
73.7,0
73.91,16549.541
74.08,15489.264
74.17,15719.759
74.29,0
74.46,16571.1
74.55,17481.6
75.6,15888.225
76.05,19530.225
76.84,0
77.05,0
77.09,1388.22
77.19,2730.166
77.28,0
77.37,11017.656
77.55,9228.464
77.65,4190.476
77.76,2165.864
77.88,0
78,2348.601
78.14,3776.182
78.29,1703.887
78.42,0
78.67,6090.19
78.78,3300.79
78.93,4695.49
79.05,0
79.2,1118.76
79.31,1631.525
79.59,559.38
79.85,279.69
79.96,932.3
80.07,932.3
80.21,0
80.34,234.8
80.5,281.76
80.68,751.36
80.78,0
80.92,563.712
81.03,0
81.17,516.736
81.24,328.832
81.39,0
81.51,187.94
81.66,187.94
81.75,187.94
81.87,93.97
82.02,0
82.12,1127.904
82.24,6767.424
82.38,15320.696
82.52,1362.884
82.65,0
82.72,751.152
82.86,422.523
82.99,10516.128
83.16,14365.782
83.26,0
83.36,8515.688
83.52,9927.128
83.62,11009.232
83.72,10773.992
83.9,0
84.01,14218.635
84.1,14540.74
84.22,0
84.34,1610.525
84.51,0
84.58,1094.928
84.7,4060.358
84.83,8257.582
84.94,14325.308
85.08,0
85.22,11869.928
85.33,12337.248
85.46,18178.748
85.69,0
85.83,18760.042
85.94,22364.188
86.09,29988.343
86.18,34378.008
86.31,0
86.42,22802.976
86.58,25608.104
86.68,25608.104
86.8,30132.504
86.93,29815.796
87.07,0
87.19,30961.637
87.34,32977.952
87.47,34680.618
87.58,0
87.68,33080.048
87.8,33300.288
87.95,31230.032
88.07,34974.112
88.16,32771.712
88.34,0
88.44,27854.655
88.55,34372.905
88.62,34807.455
88.79,0
88.91,2876.808
89.05,6320.26
89.15,305.116
89.23,958.936
89.4,958.936
89.59,0
89.68,1144.225
89.78,1373.07
89.91,915.38
90.06,0
90.2,700.17
90.29,700.17
90.42,280.068
90.54,93.356
90.69,0
90.87,93.354
90.97,280.062
91.07,93.354
91.2,0
91.32,280.026
91.46,653.394
91.58,793.407
91.74,700.065
91.84,0
91.97,186.808
92.1,9854.122
92.24,10788.162
92.37,2381.802
92.49,0
92.57,20694.84
92.71,9741.49
92.87,9135.56
93.02,0
93.11,15375.006
93.24,12653.766
93.38,14467.926
93.55,10703.544
93.65,0
93.81,13553.969
93.91,16047.174
94.03,17860.414
94.19,13100.659
94.29,0
94.46,17595.637
94.58,12710.473
94.73,14203.162
94.87,16690.977
94.97,0
95.15,24032.529
95.25,25616.594
95.36,34442.099
95.48,38062.819
95.74,0
95.86,46630.148
95.99,40273.512
96.09,41962.688
96.27,0
96.36,49651.56
96.52,46095.84
96.6,71714.16
96.72,65588.04
96.83,0
96.95,47795.275
97.07,32015.775
97.2,4609.275
97.34,5979.6
97.45,0
97.53,39107.341
97.66,27239.149
97.75,20233.619
97.85,26332.551
98,12733.581
98.15,0
98.22,598.402
98.37,427.43
98.55,1923.435
98.69,0
98.85,1152.425
98.9,322.679
99.06,1797.783
99.19,968.037
99.29,0
99.42,743.456
99.51,789.922
99.62,1626.31
99.78,92.932
99.91,0
100.03,743.504
100.15,232.345
100.24,557.628
100.39,325.283
100.65,0
100.77,930.02
100.88,744.016
101.03,0
101.16,93.092
101.3,46.546
101.4,418.914
101.55,4375.324
101.65,0
101.75,186.112
101.92,5862.528
102.02,558.336
102.16,8654.208
102.27,0
102.39,2141.484
102.52,7867.626
102.68,8426.274
102.8,0
102.92,0
103.07,557.304
103.2,882.398
103.32,557.304
103.45,417.978
103.56,2275.658
103.69,12028.478
103.82,15047.208
103.96,10728.102
104.11,0
104.23,9565.816
104.33,7383.324
104.41,6315.296
104.56,3900.624
104.68,0
104.84,2694.589
104.92,5982.901
105.03,8860.174
105.27,0
105.43,13238.654
105.55,1666.404
105.64,1157.225
105.78,1203.514
105.88,0
105.99,635.222
106.15,181.492
106.25,408.357
106.33,725.968
106.74,0
106.87,7628.788
106.96,1814.163
107.14,0
107.27,8311.686
107.37,9101.064
107.54,9704.706
107.65,0
107.82,8774.731
107.91,1424.171
108.04,3261.811
108.13,1194.466
108.3,0
108.39,3722.841
108.54,4090.529
108.68,8548.746
108.8,7169.916
108.96,0
109.06,6770.75
109.16,12243
109.29,9553.25
109.4,5750.5
109.56,0
109.67,11081.18
109.8,11678.92
109.89,10299.52
110.02,10759.32
110.17,0
110.33,18901.998
110.46,17760.573
110.61,18080.172
110.7,16847.433
110.83,0
110.98,32023.244
111.13,30475.159
111.27,31359.779
111.35,30475.159
111.49,29457.846
111.58,34677.104
111.7,30475.159
111.83,32244.399
111.95,26494.369
112.08,0
112.17,22320.991
112.25,14720.497
112.39,1965.645
112.53,1354.111
112.63,0
112.76,654.96
112.87,1528.24
113.02,873.28
113.3,0
113.45,743.568
113.56,92.946
113.67,278.838
113.8,0
113.97,1722.757
114.06,325.927
114.19,0
114.3,698.415
114.58,0
114.73,4236.778
114.84,3678.082
114.94,4609.242
115.08,0
115.22,14268.68
115.32,11194.72
115.48,12800.52
115.62,0
115.84,0
115.95,12957.5
116.08,15923.125
116.19,16926.875
116.33,0
116.46,21588.98
116.56,24899.895
116.66,24219.57
116.81,28074.745
116.95,0
117.08,23500.876
117.18,21482.671
117.31,14306.831
117.48,8521.31
117.6,0
117.8,10680.856
117.93,6172.134
118.08,0
118.24,8739.36
118.37,11513.76
118.69,1433.44
118.85,0
118.97,91.31
119.13,502.205
119.24,502.205
119.36,0
119.47,46.391
119.57,92.782
119.74,556.692
119.88,185.564
119.95,0
120.08,9583.12
120.15,5535.88
120.3,5535.88
120.43,8885.32
120.54,0
120.6,6944.943
120.75,1333.797
120.87,1839.72
120.97,1011.846
121.09,0
121.23,684.66
121.36,912.88
121.46,1186.744
121.6,684.66
121.74,0
121.88,0
121.99,233.025
122.08,0
122.34,0
122.45,513.117
122.59,653.058
122.84,186.588
122.94,0
123.08,93.182
123.2,1910.231
123.36,745.456
123.5,0
123.58,885.362
123.69,93.196
123.84,5545.162
123.99,7968.258
124.12,0
124.28,7726.304
124.37,1861.76
124.46,1675.584
124.56,7493.584
124.69,0
124.86,13353.699
124.95,6699.794
125.05,229.445
125.19,0
125.37,0
125.5,732.064
125.69,6908.854
125.82,6588.576
125.94,0
126.05,8885.702
126.22,9350.922
126.35,11351.368
126.44,12281.808
126.6,0
126.74,15543.828
126.87,15406.272
126.97,17698.872
127.09,21825.552
127.23,0
127.36,31269.132
127.5,37378.152
127.59,28463.508
127.87,0
127.96,33107.084
128.06,29712.616
128.24,32666.244
128.38,32666.244
128.52,0
128.61,31001.733
128.74,35580.048
128.86,36234.093
128.97,0
129.07,0
129.22,40993.964
129.31,43810.674
129.47,49660.764
129.58,39823.946
129.74,0
129.86,43828.841
130.01,46081.924
130.11,9309.909
130.37,0
130.48,0
130.62,379.116
130.76,1053.1
130.89,0
130.97,741.072
131.17,416.853
131.27,1482.144
131.48,0
131.58,1619.94
131.74,46.284
131.85,231.42
131.96,277.704
132.06,0
132.21,1159.2
132.3,324.576
132.43,556.416
132.55,927.36
132.68,0
132.78,556.308
132.9,0
132.99,278.154
133.17,5053.131
133.31,0
133.43,6075.649
133.52,16974.714
133.68,17113.851
133.78,21056.066
133.97,0
134.06,16697.988
134.21,11946.528
134.29,11584.512
134.44,22807.008
134.62,0
134.73,15863.802
134.84,16984.127
134.94,20210.663
135.05,23482.012
135.24,0
135.34,18328.926
135.42,18642.624
135.52,12503.106
135.67,14161.224
135.78,0
135.88,22526.05
135.98,29187.45
136.12,34577.925
136.26,35322.95
136.37,0
136.55,55692.296
136.66,44163.636
136.88,47400.529
137.02,0
137.17,48718.152
137.26,52363.728
137.39,65413.233
137.49,52363.728
137.65,0
137.8,24367.052
137.93,13971.552
138.02,26861.972
138.19,10852.902
138.31,0
138.43,16529.388
138.56,12577.632
138.69,11940.252
138.79,17676.672
138.89,0
139.07,404.064
139.19,897.92
139.27,1975.424
139.39,853.024
139.49,0
139.67,1153.85
139.81,1153.85
139.9,1153.85
140.05,553.848
140.15,1246.158
140.31,276.924
140.46,92.308
140.58,1015.388
140.69,0
140.76,1571.004
140.89,554.472
141.01,739.296
141.18,508.266
141.3,0
141.42,92.328
141.6,2585.184
141.73,46.164
141.85,0
141.96,92.468
142.11,323.638
142.22,508.574
142.29,647.276
142.6,0
142.71,9898.356
142.78,10823.436
142.9,2035.176
143.09,0
143.2,13716.924
143.41,6009.756
143.58,3027.816
143.71,0
143.82,6308.654
143.91,9258.744
144.07,12980.396
144.17,13434.256
144.32,0
144.47,7310.82
144.64,2988.7
144.85,14207.82
145.01,0
145.11,12292.289
145.24,11747.981
145.35,12519.084
145.5,2086.514
145.73,0
145.85,721.104
145.98,16945.944
146.1,13926.321
146.21,0
146.3,8649.186
146.43,11671.751
146.6,4929.106
146.71,6231.134
146.86,0
147,11176.664
147.12,9436.036
147.21,91.612
147.33,0
147.47,2095.346
147.62,10066.771
147.72,12025.464
147.83,6878.201
147.94,7789.221
148.1,0
148.24,5247.192
148.41,5707.472
148.5,2025.232
148.62,0
148.71,45.772
148.82,457.72
148.97,503.492
149.1,1647.792
149.19,0
149.32,14653.552
149.44,13262.392
149.62,12334.952
149.73,12937.788
149.81,0
149.9,14997.279
150.08,15450.369
150.19,13320.846
150.3,11508.486
150.48,0
150.61,17861.58
150.73,20703.195
150.83,21244.455
150.98,23183.97
151.12,0
151.22,27435.733
151.32,30489.137
151.43,30354.428
151.58,36640.848
151.79,0
151.92,37524.76
152.08,38403.56
152.21,34888.36
152.34,0
152.47,33772.062
152.62,19721.853
152.7,14866.582
152.87,816.373
152.98,0
153.07,1480.672
153.2,323.897
153.37,1017.962
153.5,1017.962
153.61,1203.046
153.68,925.42
153.8,416.439
153.99,555.252
154.11,694.065
154.19,0
154.33,461.51
154.5,692.265
154.64,323.057
154.88,0
154.97,1108.896
155.1,1108.896
155.18,11135.164
155.34,0
155.47,15772.273
155.57,19842.537
155.66,17529.887
155.82,23866.548
155.95,0
156.1,24157.647
156.18,19317.317
156.35,18965.293
156.48,18657.272
156.58,18965.293
156.73,17777.212
156.85,19405.323
156.95,24905.698
157.07,17865.218
157.19,0
157.38,19482.939
157.5,18511.001
157.62,21691.889
157.71,3931.931
157.88,0
158,664.71
158.13,1107.85
158.22,2082.758
158.38,4475.714
158.5,0
158.65,8612.358
158.88,2083.635
159,0
159.09,1663.2
159.22,277.2
159.35,1108.8
159.51,739.2
159.6,0
159.75,8372.879
159.82,1202.734
159.97,1202.734
160.06,5134.749
160.14,0
160.28,0
160.4,1010.35
160.57,1148.125
160.65,413.325
160.75,0
160.91,0
161.03,45.787
161.16,228.935
161.3,778.379
161.46,0
161.52,0
161.62,185.476
161.81,1020.118
161.93,463.69
162.03,0
162.24,278.088
162.4,741.568
162.53,278.088
162.67,0
162.77,880.992
162.89,741.888
162.98,278.208
163.11,0
163.31,649.432
163.42,185.552
163.49,278.328
163.59,278.328
163.77,0
163.88,509.993
164.03,0
164.12,509.993
164.26,1112.712
164.38,0
164.49,4452.288
164.64,8533.552
164.74,3524.728
164.89,6446.542
165,0
165.11,4078.247
165.25,11043.343
165.39,6461.043
165.52,5911.167
165.62,0
165.77,5228.952
165.91,3485.968
166.03,6926.068
166.15,12430.228
166.28,0
166.4,13593.504
166.53,16486.716
166.66,21308.736
166.83,0
166.92,19993.32
167.16,25847.22
167.28,26297.52
167.39,0
167.47,0
167.59,27060.306
167.76,31370.404
167.86,32259.084
167.95,33814.274
168.07,0
168.19,34851.042
168.37,39020.877
168.49,42532.317
168.59,39767.058
168.75,0
168.9,42605.131
169.04,46051.451
169.16,41829.709
169.28,0
169.43,45047.028
169.52,43990.578
169.67,48850.248
169.82,42215.742
169.9,0
170.02,0
170.13,788.579
170.3,417.483
170.43,3015.155
170.63,2087.415
170.75,510.257
170.85,185.548
171,1206.062
171.14,0
171.28,1382.43
171.45,967.701
171.64,1612.835
171.81,0
171.88,230.47
172.01,460.94
172.12,92.188
172.3,0
172.44,785.451
172.53,1016.466
172.65,1155.075
172.82,693.045
172.93,0
173.18,416.277
173.29,740.048
173.41,19935.043
173.53,11748.262
173.65,2127.638
173.77,30018.197
173.89,25716.668
174.05,26179.198
174.16,0
174.3,24040.405
174.4,8679.995
174.47,19268.68
174.66,21768.155
174.82,0
174.91,7244.074
175.01,13484.451
175.14,10429.721
175.23,13353.534
175.38,0
175.5,26013.312
175.63,24568.128
175.77,31116.618
175.84,32245.668
175.98,0
176.1,43643.581
176.24,47924.094
176.35,39980.874
176.44,43731.839
176.61,0
176.72,45421.81
176.89,55279.49
177.01,58891.14
177.13,60080.86
177.28,0
177.42,70424.704
177.55,37205.504
177.65,21426.384
177.85,0
178.01,6273.852
178.14,5389.078
178.29,5187.993
178.37,3699.964
178.51,0
178.6,1360.11
178.87,1904.154
179.02,2040.165
179.14,0
179.28,1240.542
179.41,91.892
179.53,689.19
179.66,0
179.79,1933.554
179.92,920.74
180.06,644.518
180.18,276.222
180.29,0
180.4,1196.702
180.58,920.54
180.76,920.54
180.86,0
180.96,415.062
181.17,184.472
181.32,691.77
181.47,0
181.68,692.19
181.78,92.292
181.91,553.752
182.08,0
182.17,1014.904
182.29,92.264
182.37,1660.752
182.48,968.772
182.67,0
182.77,1199.458
182.85,876.527
182.99,3275.443
183.07,6412.487
183.19,0
183.36,4201.288
183.47,5817.168
183.71,4478.296
183.81,0
184.01,4857.874
184.11,9119.971
184.21,7515.956
184.26,2566.424
184.41,0
184.52,2941.12
184.67,8317.855
184.81,7306.845
184.92,1562.47
185.02,0
185.14,6945.094
185.28,8232.926
185.44,11682.476
185.56,17431.726
185.76,0
185.9,5729.097
186.04,1623.996
186.16,5232.876
186.27,5368.209
186.37,3563.769
186.49,6721.539
186.63,6947.094
186.74,4917.099
186.89,0
186.98,4614.286
187.1,6213.296
187.31,4842.716
187.44,0
187.52,3256.628
187.64,3164.892
187.73,2476.872
187.9,2339.268
188.01,0
188.12,8671.887
188.22,7295.397
188.39,7065.982
188.56,1881.203
188.68,0
188.78,2454.354
188.92,3908.786
189.07,5408.669
189.2,6772.199
189.36,0
189.45,13198.042
189.54,14582.452
189.73,14720.893
189.88,14120.982
190,0
190.1,23619.3
190.19,22582.575
190.33,23844.675
190.53,0
190.65,22628.613
190.77,26407.458
190.86,26274.087
190.98,25962.888
191.08,0
191.27,0
191.38,35302.836
191.46,26389.309
191.56,29902.029
191.68,20681.139
191.87,0
191.98,24491.952
192.1,24924.672
192.21,20164.752
192.39,0
192.55,4671.085
192.67,480.205
192.8,43.655
192.91,305.585
193.18,0
193.34,558.3
193.47,0
193.56,0
193.74,644.7
193.88,322.35
194.18,0
194.33,737.248
194.41,184.312
194.56,0
194.71,414.702
194.82,0
194.94,18490.912
195.02,968.352
195.16,7562.368
195.29,7331.808
195.38,0
195.49,13900.983
195.64,16240.307
195.78,16015.372
195.91,16150.333
196,0
196.08,20198.486
196.25,17421.754
196.43,22124.284
196.52,21542.066
196.76,0
196.9,17379.95
197.08,7600.95
197.18,14935.2
197.32,0
197.39,7105.252
197.48,1323.96
197.64,661.98
197.82,1147.432
197.94,0
198.04,4524.201
199.05,228.495
199.21,1142.475
199.45,5986.569
199.52,7037.646
199.67,0
199.78,9804.624
199.94,6460.056
200.03,2107.536
200.13,2015.904
200.29,0
200.41,6551.28
200.52,8462.07
200.7,6869.745
200.81,0
200.93,7251.036
201.03,7707.076
201.17,1140.1
201.34,2143.388
201.45,0
201.53,272.55
201.65,227.125
201.77,272.55
201.9,681.375
202.03,0
202.09,322.875
202.21,415.125
202.34,184.5
202.43,92.25
202.62,0
202.75,0
202.84,646.324
202.97,276.996
203.03,738.656
203.22,0
203.35,738.496
203.43,0
203.58,415.404
203.74,46.156
203.9,0
203.97,415.854
204.06,739.296
204.19,277.236
204.31,0
204.4,0
204.55,1663.128
204.7,1894.118
204.83,3742.038
205.03,0
205.21,7207.668
205.32,877.857
205.43,462.03
205.61,0
205.72,12350.283
205.87,15996.123
205.96,11894.553
206.07,12487.002
206.2,0
206.32,17917.184
206.44,17688.064
206.6,19291.904
206.69,19291.904
206.91,0
206.98,20678.616
207.19,26061.336
207.32,34135.416
207.41,0
207.54,32801.993
207.69,35687.148
207.83,37551.402
207.93,42433.972
208.02,0
208.17,43889.976
208.27,56312.484
208.38,57091.596
208.52,61852.836
208.65,0
208.75,0
208.89,52761.348
209.03,53047.872
209.19,60947.748
209.29,58287.168
209.41,52024.572
209.51,10806.048
209.73,13507.56
209.83,2087.532
209.94,695.844
210.04,1023.3
210.19,1187.028
210.32,777.708
210.43,1227.96
210.57,0
210.69,91.556
210.8,1602.23
210.88,45.778
210.99,549.336
211.16,0
211.25,1146.625
211.38,0
211.47,91.73
211.68,0
211.78,0
211.85,642.88
212,688.8
212.11,872.48
212.29,0
212.37,275.898
212.5,91.966
212.63,689.745
212.79,275.898
212.92,0
213.04,6848.785
213.15,6618.96
213.25,14662.835
213.37,14984.59
213.56,0
213.68,16188.746
213.77,22727.376
213.84,19435.514
214,21013.804
214.12,0
214.39,20477.367
214.48,22484.952
214.63,21012.723
214.73,23823.342
214.85,0
214.98,18278.514
215.13,15850.209
215.27,17395.494
215.35,0
215.46,31208.762
215.65,32837.428
215.75,47363.368
215.83,45822.738
215.95,46174.882
216.09,0
216.24,59772.755
216.34,64540.705
216.43,65277.57
216.58,63110.32
216.71,0
216.87,65533.52
217.01,45080.12
217.09,34336.92
217.22,24213.52
217.3,0
217.5,5598.969
217.6,12667.171
217.82,13064.261
218.12,0
218.26,6780.004
218.34,5987.536
218.5,704.416
218.62,0
218.74,1783.76
218.85,981.068
218.97,1204.038
219.12,222.97
219.23,0
219.36,2290.25
219.52,2061.225
219.63,1236.735
219.74,2519.275
219.86,274.83
220,1603.175
220.14,549.66
220.24,412.245
220.32,0
220.47,963.858
220.61,321.286
220.77,45.898
220.87,275.388
221,0
221.11,229.61
221.24,413.298
221.37,0
221.55,0
221.64,183.728
221.74,229.66
221.87,91.864
222.05,275.592
222.15,0
222.35,3261.456
222.5,6844.464
222.65,0
222.79,5961.548
222.95,6189.088
223.03,1592.78
223.19,1137.7
223.31,0
223.47,12526.26
223.55,15612.44
223.79,3267.72
223.98,0
224.07,5478.396
224.2,10594.584
224.3,9553.236
224.42,11364.276
224.58,0
224.73,962.178
224.83,8522.148
224.96,20434.828
225.1,15853.028
225.23,18739.562
225.35,19289.378
225.47,5727.25
225.62,2290.9
225.68,870.542
225.79,0
226,400.41
226.08,177.96
226.2,44.49
226.28,400.41
226.41,0
226.57,0
226.71,275.814
226.8,13744.731
226.96,0
227.05,8469.152
227.17,8469.152
227.28,8791.348
227.43,690.42
227.53,0
227.66,1313.323
227.79,407.583
227.95,1630.332
228.07,7064.772
228.16,0
228.29,9721.378
228.48,8676.557
228.63,2135.069
228.7,1544.518
228.85,2543.912
228.96,9039.973
229.11,10947.907
229.23,8585.703
229.4,0
229.49,6814.813
229.61,13217.993
229.7,17425.797
229.9,18477.748
230.01,25658.457
230.1,0
230.22,25183.464
230.31,29169.336
230.45,35057.556
230.58,37322.256
230.71,0
230.84,39142.896
230.93,40018.576
231.06,41113.176
231.19,46016.984
231.34,0
231.47,46819.918
231.57,50671.648
231.69,45193.632
231.84,48403.407
232.01,0
232.1,10608.51
232.26,707.234
232.39,83.204
232.63,0
232.73,653.34
232.93,261.336
233.06,392.004
233.25,0
233.36,641.228
233.49,916.04
233.58,183.208
233.83,0
233.95,275.148
234.06,550.296
234.15,45.858
234.42,0
234.52,275.412
234.75,12209.932
234.85,0
234.99,19339.898
235.1,14975.788
235.33,18650.828
235.42,22325.868
235.55,0
235.68,23723.007
235.81,27904.242
235.91,27904.242
236.01,26671.878
236.1,0
236.24,26879.078
236.41,20618.967
236.51,19962.312
236.63,4640.362
236.75,0
236.93,15477.812
237.04,9738.848
237.18,9304.078
237.29,4304.223
237.44,0
237.56,1075.992
237.64,89.666
237.79,2107.151
237.92,672.495
237.99,0
238.12,91.92
238.25,45.96
238.39,689.4
238.49,735.36
238.64,0
238.76,780.793
238.87,275.574
239,734.864
239.08,229.645
239.24,0
239.36,1103.544
239.44,10069.839
239.55,20415.564
239.72,5011.929
239.86,0
239.97,17287.728
240.12,12689.928
240.3,12138.192
240.41,0
240.52,1442.208
240.62,405.621
240.76,90.138
240.87,0
241.02,0
241.24,1012.088
241.34,1242.108
241.52,322.028
241.8,92.008
241.92,552.048
242,0
242.17,0
242.32,736.24
242.42,414.135
242.51,92.03
242.66,276.09
242.78,0
242.94,275.976
243.03,45.996
243.1,505.956
243.26,275.976
243.38,0
243.54,506.176
243.65,0
243.76,966.336
243.87,5015.744
243.97,0
244.13,10630.62
244.26,5476.38
244.39,7869.42
244.52,7777.38
244.61,0
244.78,9082.587
244.91,6597.302
245,7862.538
245.15,14279.092
245.22,0
245.38,1826.96
245.48,1370.22
245.64,274.044
245.76,8404.016
245.89,17401.794
246.06,12514.676
246.17,14798.376
246.39,0
246.52,30584.624
246.67,33839.256
246.8,35622.616
246.9,41864.376
247,0
247.15,39221.646
247.31,47793.264
247.4,49178.576
247.5,51559.581
247.65,0
247.77,57886.944
247.93,61883.499
248.03,62935.224
248.15,59064.876
248.3,66511.089
248.44,0
248.58,64123.779
248.71,45872.229
248.84,25917.201
248.96,0
249.1,1900.08
249.2,723.84
249.37,1131
249.5,678.6
249.63,226.2
249.72,950.04
249.85,995.28
249.95,90.48
250.13,45.24
250.28,0
250.38,1595.16
250.45,182.304
250.6,729.216
250.75,0
250.86,456.76
250.98,319.732
251.07,182.704
251.2,0
251.34,0
251.44,731.28
251.59,319.935
251.75,274.23
251.87,0
252.05,777.988
252.18,457.64
252.38,12081.696
252.5,0
252.64,15995.368
252.87,14391.248
253.04,16453.688
253.14,0
253.26,15207.577
253.39,15564.353
253.52,14895.398
253.63,16010.323
253.88,0
254.01,10873.372
254.14,11096.187
254.28,7843.088
254.41,0
254.58,16995.876
254.73,16188.684
254.8,16995.876
254.94,0
255.05,0
255.17,36875.118
255.32,51071.592
255.44,64241.277
255.55,60312.693
255.67,0
255.78,80797.652
255.93,57609.448
256.1,60136.882
256.21,46496.762
256.28,36667.852
256.44,34341.008
256.6,32134.518
256.73,25434.812
256.87,0
256.96,25023.824
257.11,22308.384
257.22,20929.776
257.37,23227.456
257.48,0
257.58,0
257.73,5576.283
257.82,691.632
257.97,1123.902
258.13,0
258.22,2190.4
258.31,700.928
258.49,1752.32
258.63,262.848
258.8,0
258.89,911.94
259.02,1322.313
259.11,911.94
259.25,0
259.42,0
259.51,2373.644
259.64,1460.704
259.75,730.352
260.04,0
260.15,1004.828
260.27,228.37
260.44,548.088
260.57,0
260.64,868.281
260.76,274.194
260.9,731.184
261.05,1645.164
261.16,0
261.24,91.436
261.34,960.078
261.49,502.898
261.63,868.642
261.77,11383.782
261.92,9189.318
262.01,12298.142
262.09,9189.318
262.23,10789.448
262.38,0
262.55,8865.276
262.69,15559.464
262.78,10357.899
262.93,0
263.07,488.455
263.18,177.62
263.29,488.455
263.38,843.695
263.52,0
263.64,9649.663
263.76,5305.028
263.92,5991.023
264.01,4161.703
264.13,0
264.29,2105.604
264.43,1647.864
264.58,4302.756
264.8,9658.314
264.96,21101.814
265.06,11031.534
265.25,23619.384
265.36,0
265.46,0
265.58,44.933
265.66,10289.657
265.84,16130.947
265.98,0
266.07,11538.204
266.19,12991.836
266.31,10175.424
266.42,2816.412
266.56,0
266.67,1385.576
266.83,715.136
266.95,1206.792
267.04,223.48
267.19,0
267.32,1421.164
267.47,12102.816
267.66,4080.116
267.84,0
267.95,4994.38
268.08,5544.22
268.2,9897.12
268.34,9209.82
268.46,0
268.59,10647
268.68,6870.5
268.86,5642
268.99,0
269.1,9488.67
269.21,15109.92
269.31,16593.93
269.45,14660.22
269.55,13985.67
269.67,0
269.81,22049.01
269.91,28812.51
270.03,32419.71
270.21,31608.09
270.37,0
270.48,37819.792
270.58,38615.068
270.69,40028.892
270.83,42149.628
270.97,0
271.07,54887.007
271.17,57457.827
271.32,52530.422
271.44,47174.547
271.55,0
271.68,53315.22
271.82,25013.62
271.92,13526.5
272.07,2081
272.18,0
272.33,1225.95
272.43,1225.95
272.55,1225.95
272.65,817.3
272.82,0
272.93,1455.616
273.01,1228.176
273.14,1000.736
273.3,0
273.38,684.285
273.51,319.333
273.62,228.095
273.8,684.285
273.98,0
274.12,182.872
274.27,1325.822
274.37,4068.902
274.59,0
274.69,16183.464
274.81,12160.456
274.95,14354.824
275.04,0
