Time (s),MC Inlet,MC Outlet,Motor Inlet,Motor Outlet
281601.63,24,24,46,51
282129.2,24,24,46,51
282657.27,24,24,46,52
283185.83,24,24,45,52
283714.89,24,24,45,52
284244.44,24,24,45,52
284774.49,24,24,45,52
285305.02,24,24,45,52
285836.07,24,24,45,52
286367.6,24,24,45,52
286899.62,24,24,46,52
287432.13,24,24,46,52
287965.14,24,24,46,52
288498.65,24,24,44,52
289032.65,24,24,46,52
289567.14,24,24,46,52
290102.13,24,24,46,52
290637.61,24,24,46,52
291173.58,24,24,47,52
291710.05,24,24,47,52
292247.03,24,24,46,52
292784.49,24,24,47,52
293322.44,24,24,47,52
293860.89,24,24,47,52
294399.83,24,24,47,52
294939.27,24,24,47,52
295479.2,24,24,47,52
296019.62,24,24,47,52
296560.53,24,24,47,52
297101.94,24,24,47,52
297643.84,24,24,47,52
298186.24,24,24,47,52
298729.13,24,24,47,52
299272.52,24,24,47,52
299816.41,24,24,47,52
300360.78,24,24,47,52
300905.65,24,24,47,52
301451.01,24,24,47,52
301996.87,24,24,47,52
302543.22,24,24,47,52
303090.07,24,24,47,52
303637.41,24,24,47,52
304185.25,24,24,47,52
304733.58,24,24,47,52
305282.4,24,24,47,52
305831.72,24,24,46,52
306381.53,24,24,46,52
306931.84,24,24,46,52
307482.64,24,24,47,52
308033.94,24,24,47,52
308585.73,24,24,47,53
309138.01,24,24,47,53
309690.78,24,24,47,53
310244.06,24,24,47,53
310797.82,24,24,47,53
311352.07,24,24,47,53
311906.82,24,24,47,53
312462.07,24,24,48,53
313017.81,24,24,48,53
313574.05,24,24,48,53
314130.78,24,24,48,53
314688.0,24,24,48,53
315245.72,24,24,48,53
315803.93,24,24,48,53
316362.64,24,24,48,53
316921.84,24,24,48,53
317481.53,24,24,48,53
318041.72,24,24,48,53
318602.4,25,24,48,53
319163.57,24,24,48,53
319725.24,24,24,48,53
320287.41,24,24,48,53
320850.06,24,24,48,53
321413.21,24,24,48,53
321976.85,24,24,48,53
322541.06,24,24,48,53
323106.22,24,25,48,53
323671.42,24,24,48,53
324237.04,24,24,48,53
324803.15,24,24,48,53
325369.76,24,24,48,53
325936.86,24,24,48,53
326504.46,24,24,48,53
327072.55,24,24,46,53
327641.14,24,24,47,53
328210.22,24,24,47,53
328779.79,24,24,47,53
329349.86,24,24,47,53
329920.42,24,24,47,53
330491.47,24,24,47,53
331063.03,24,24,47,53
331635.08,24,24,48,53
332207.62,24,24,47,53
332780.65,24,24,48,53
333354.17,24,24,48,53
333928.19,24,24,48,53
334502.7,24,24,48,53
335077.7,24,24,48,53
335653.2,24,24,48,53
336229.19,24,24,48,53
336805.68,24,24,48,53
337382.67,24,24,48,54
337960.14,24,24,48,54
338538.11,24,24,48,54
339116.58,24,24,48,54
339695.55,24,24,48,54
340275.0,24,24,48,54
340854.94,24,24,48,54
341435.38,24,24,49,54
342016.31,24,24,49,54
342597.74,24,24,48,54
343179.68,24,23,49,54
343762.09,24,24,48,54
344345.0,24,24,49,54
344928.4,24,24,49,54
345512.3,24,24,49,54
346096.69,24,24,49,54
346681.57,24,24,49,54
347266.95,24,24,49,54
347852.82,24,24,49,54
348439.19,24,24,49,54
349026.05,24,24,48,54
349613.41,24,24,48,53
350201.26,24,24,48,54
350789.61,24,24,48,54
351378.45,24,24,48,54
351967.8,24,24,48,54
352557.63,24,24,48,54
353147.95,24,24,48,54
353738.77,24,24,48,54
354330.08,24,24,48,54
354921.89,24,24,48,54
355514.2,24,24,48,54
356107.0,24,24,48,54
356700.29,24,24,48,54
357294.08,24,24,48,54
357888.37,24,24,49,54
358483.14,24,24,49,54
359078.4,24,24,49,55
359674.16,24,24,49,55
360270.41,24,24,49,55
360867.17,24,24,49,55
361464.41,24,24,49,55
362062.15,24,24,47,55
362660.38,25,24,49,55
363259.1,23,24,49,55
363858.32,24,24,49,55
364458.04,24,24,49,55
365058.24,24,24,49,55
365658.94,24,24,49,55
366260.14,24,24,49,55
366861.83,24,24,49,55
367464.01,24,24,49,55
368066.68,24,24,49,55
368669.85,24,24,49,55
369273.51,24,24,49,55
369877.68,24,24,49,55
370482.33,24,24,50,55
371087.47,24,24,49,55
371693.12,24,24,50,55
372299.26,24,24,50,55
372905.89,24,24,50,55
373513.01,24,24,50,55
374120.63,24,24,50,55
374728.74,24,24,50,55
375337.34,24,24,50,55
375946.44,24,24,49,55
376556.03,24,24,49,55
377166.12,24,24,49,55
377776.7,24,24,50,55
378387.77,24,24,49,55
378999.34,24,24,49,55
379611.4,24,24,49,55
380223.48,24,24,49,55
380836.04,26,24,49,55
381449.09,24,24,49,55
382062.63,24,24,49,55
382676.67,24,24,49,55
383291.21,24,24,49,55
383906.24,24,24,49,55
384521.76,24,24,49,55
385137.79,24,24,49,55
385754.3,24,24,49,55
386371.31,24,24,49,55
386988.81,24,24,49,55
387606.8,24,24,49,55
388225.29,24,24,49,55
388844.27,24,24,49,55
389463.75,24,24,49,55
390083.72,24,24,49,55
390704.18,22,24,49,55
391325.14,24,24,49,56
391946.59,24,24,49,56
392568.55,24,24,49,56
393190.99,24,24,49,56
393813.93,24,24,49,56
394437.36,24,24,49,56
395061.28,24,24,49,55
395685.7,24,24,49,56
396310.61,24,24,49,56
396936.02,24,24,49,56
397561.92,24,24,50,56
398188.32,24,24,50,56
398815.21,24,24,50,56
399442.59,24,24,50,56
400070.46,24,24,50,56
400698.85,24,24,50,56
401327.72,24,24,50,56
401957.08,24,24,50,56
402586.94,24,24,50,56
403217.29,24,24,50,56
403848.13,24,24,50,56
404479.46,24,24,49,56
405111.29,24,24,50,56
405743.61,23,24,50,56
406376.43,24,24,50,56
407009.74,24,24,50,56
407643.55,24,24,50,56
408277.85,24,24,50,56
408912.64,24,24,50,56
409547.93,24,24,50,56
410183.71,24,24,50,56
410819.98,23,24,50,56
411456.75,23,24,50,56
412094.01,24,24,50,56
412731.77,24,24,50,56
413370.02,24,24,50,56
414008.77,24,24,50,56
414648.01,24,24,50,56
415287.75,24,24,50,56
415927.98,24,24,50,56
416568.7,24,24,50,56
417209.91,24,24,50,56
417851.62,23,24,50,56
418493.82,23,24,50,56
419136.52,24,24,50,56
419779.72,24,24,50,56
420423.41,24,24,51,56
421067.6,24,24,50,56
421712.28,24,24,50,56
422357.45,24,24,50,56
423003.12,24,24,50,56
423649.28,24,24,50,56
424295.93,24,24,50,56
424943.08,24,24,50,56
425590.72,24,24,50,56
426238.85,24,24,50,56
426887.48,24,24,50,56
427536.6,24,24,50,56
428186.22,24,24,50,56
428836.33,24,24,50,56
429486.94,24,24,50,56
430138.04,24,24,50,56
430789.64,24,24,50,56
431441.73,24,24,50,56
432094.31,24,24,50,56
432747.38,24,24,50,56
433400.95,24,24,50,56
434055.01,24,24,50,56
434709.56,24,25,50,56
435364.61,24,24,50,56
436020.16,24,24,49,56
436676.19,24,24,49,56
437332.72,24,24,49,56
437989.74,24,24,50,56
438647.26,24,24,50,56
439305.28,24,24,50,56
439963.8,24,24,50,56
440622.8,24,24,50,56
441282.3,24,24,50,56
441942.29,24,24,50,56
442602.77,24,24,50,56
443263.75,24,24,50,56
443925.22,24,24,50,56
444587.18,24,24,50,56
445249.64,24,24,50,56
445912.6,24,24,50,57
446576.04,24,24,50,57
447239.98,24,23,51,57
447904.42,24,24,51,57
448569.35,24,24,51,57
449234.77,24,24,51,57
449900.69,24,24,51,57
450567.1,24,24,51,57
451234.0,24,24,51,57
451901.4,24,24,51,57
452569.29,24,24,51,57
453237.67,24,24,51,57
453906.55,24,24,51,57
454575.92,24,24,51,56
455245.79,24,24,51,57
455916.15,24,24,51,57
456587.01,24,24,51,57
457258.36,24,24,50,57
457930.2,24,24,50,57
458602.54,24,24,50,57
459275.37,24,24,50,57
459948.7,24,24,50,57
460622.52,24,24,50,57
461296.84,24,24,50,57
461971.65,24,24,50,57
462646.97,24,24,50,57
463322.77,24,24,50,57
463999.06,23,24,50,57
464675.85,24,24,50,57
465353.13,24,24,50,57
466030.9,24,24,50,57
466709.16,24,24,50,57
467387.92,24,24,50,57
468067.17,24,24,50,57
468746.92,24,24,51,57
469427.17,24,24,50,57
470107.9,24,24,51,57
470789.13,24,24,53,57
471470.85,24,24,51,57
472153.07,24,24,51,57
472835.78,24,24,51,57
473519.0,24,24,51,57
474202.71,24,24,51,57
474886.9,24,24,51,57
475571.59,24,24,51,57
476256.77,24,24,51,57
476942.44,24,24,51,57
477629.27,24,24,51,57
478316.28,24,24,51,57
479003.43,24,24,51,57
479691.08,24,24,51,57
480379.22,24,24,51,58
481067.86,24,24,52,58
481756.99,24,24,52,57
482446.61,24,24,52,58
483136.73,24,24,52,58
483827.34,24,24,52,58
484518.44,24,24,52,57
485210.04,24,24,52,58
485902.15,24,24,52,57
486594.73,24,24,52,57
487287.81,24,24,52,57
487981.38,24,24,52,58
488675.45,24,24,51,57
489370.02,24,24,52,57
490065.08,24,24,52,57
490760.64,24,24,52,58
491456.69,24,24,52,58
492153.23,24,24,52,58
492850.28,24,24,52,58
493547.82,24,24,52,58
494245.85,24,24,53,58
494944.37,24,24,53,58
495643.38,24,24,53,58
496342.88,24,24,53,58
497042.87,24,24,53,58
497743.36,24,24,53,58
498444.34,24,24,53,58
499145.81,24,24,54,58
499847.78,24,24,54,58
500550.24,24,24,54,58
501253.2,24,24,54,58
501956.65,24,24,54,58
502660.59,24,24,54,58
503365.02,24,24,54,58
504069.95,24,24,54,58
504775.38,24,24,54,58
505481.3,24,24,54,58
506187.71,24,24,54,58
506894.63,24,24,54,58
507602.03,24,24,54,58
508309.93,24,24,54,58
509018.33,24,24,54,58
509727.22,24,24,54,58
510436.61,24,24,54,58
511146.49,24,24,54,58
511856.86,24,24,54,58
512567.72,24,24,54,58
513279.08,24,24,54,58
513990.93,24,24,54,58
514703.27,24,24,54,58
515416.11,24,24,54,58
516129.44,24,24,54,58
516843.27,24,24,54,58
517557.59,24,24,54,58
518272.41,24,24,55,58
518987.72,24,24,55,58
519703.54,24,24,55,58
520419.84,24,24,55,58
521136.63,24,24,55,58
521853.92,24,24,55,58
522571.7,24,24,55,58
523289.97,24,24,55,58
524008.74,24,24,55,58
524728.0,24,24,55,59
525447.76,24,24,55,59
526168.01,24,24,55,59
526888.75,24,24,55,59
527609.99,24,24,55,59
528331.72,24,24,55,59
529053.94,24,24,55,59
529776.66,24,24,55,59
530499.87,24,24,55,59
531223.58,24,24,55,59
531947.78,24,24,55,59
532672.48,24,24,55,59
533397.67,24,24,55,59
534123.36,24,24,55,59
534849.54,24,24,55,59
535576.21,24,24,55,59
536303.37,24,24,55,59
537031.03,24,24,55,59
537759.2,24,24,54,59
538487.85,24,24,54,59
539216.99,24,22,54,59
539946.63,24,24,54,59
540676.76,24,24,54,59
541407.39,24,23,54,59
542138.51,24,24,54,59
542870.12,24,24,54,59
543602.22,24,24,54,59
544334.82,24,24,54,59
545067.92,24,24,54,59
545801.51,24,24,54,59
546535.59,24,24,54,59
547270.17,24,24,54,59
548005.24,24,24,54,59
548740.8,24,24,54,59
549476.85,24,24,54,59
550213.4,24,24,54,59
550950.45,24,24,54,59
551687.99,24,24,55,59
552426.02,24,24,54,59
553164.55,24,24,54,59
553903.57,24,24,54,59
554643.08,24,24,55,59
555383.1,25,24,54,59
556123.6,24,24,55,59
556864.6,24,24,55,60
557606.09,24,24,55,60
558348.08,24,24,55,60
559090.56,24,24,55,60
559833.53,24,24,55,60
560577.0,24,24,55,60
561320.96,24,24,55,60
562065.42,24,24,55,60
562810.37,24,24,55,60
563555.81,25,24,55,60
564301.75,24,24,55,60
565048.18,22,24,55,60
565794.62,22,24,55,60
566541.54,24,24,55,60
567288.96,24,24,55,60
568036.87,24,24,55,60
568785.27,24,24,55,60
569534.18,24,24,55,60
570283.57,24,24,55,60
571033.46,24,24,56,60
571783.84,24,24,56,60
572534.72,24,24,55,60
573286.09,24,24,56,60
574037.96,24,24,56,60
574790.32,24,24,56,60
575543.17,24,24,56,60
576296.52,24,24,56,60
577050.36,24,24,56,60
577804.7,24,24,56,60
578559.53,24,24,56,60
579314.85,24,24,56,60
580070.66,24,24,56,60
580826.97,24,24,56,60
581583.77,24,24,56,58
582341.06,24,24,56,59
583098.85,24,24,56,59
583857.14,24,24,56,59
584615.92,24,24,56,59
585375.19,24,24,56,59
586134.96,24,24,56,59
586895.22,24,24,56,59
587655.97,24,24,56,60
588417.22,24,24,56,60
589178.97,24,24,56,60
589941.2,24,24,56,60
590703.93,24,24,56,60
591467.17,24,24,56,60
592230.89,24,24,56,60
592995.1,24,24,56,60
593759.81,24,24,56,60
594525.01,24,24,56,60
595290.7,24,24,56,60
596056.89,24,24,56,60
596823.57,24,24,56,60
597590.75,24,24,56,60
598358.42,24,24,56,60
599126.59,24,24,56,60
599895.25,24,24,56,60
600664.4,24,24,56,60
601434.04,24,24,56,60
602204.18,24,24,56,60
602974.81,24,24,56,60
603745.94,24,24,56,60
604517.56,24,24,56,60
605289.67,24,24,56,60
606062.28,24,24,56,60
606835.38,24,24,56,60
607608.98,24,24,56,60
608383.07,24,24,56,60
609157.65,24,24,56,60
609932.73,24,24,56,60
610708.3,24,24,56,60
611484.36,24,24,56,60
612260.91,24,24,56,60
613037.96,24,24,56,60
613815.5,24,24,56,60
614593.53,24,24,56,60
615372.06,24,24,55,60
616151.1,24,24,55,60
616930.62,24,24,55,60
617710.63,24,24,55,60
618491.13,24,24,55,60
619272.16,24,24,55,60
620053.65,24,24,55,60
620835.64,24,24,55,60
621618.12,24,24,55,60
622401.09,24,24,55,60
623184.56,24,24,55,60
623968.53,24,24,55,60
624752.99,24,24,55,60
625537.94,24,24,55,60
626323.39,24,24,55,60
627109.33,24,24,55,60
627895.76,24,24,55,60
628682.69,24,24,55,60
629470.11,24,24,55,60
630258.02,24,24,56,60
631046.42,24,24,55,61
631835.32,24,24,55,60
632624.73,24,24,55,60
633414.61,24,24,55,60
634204.99,24,24,55,60
634995.86,24,24,55,60
635787.23,24,24,55,60
636579.1,24,24,55,60
637371.45,24,24,55,60
638164.3,24,24,55,60
638957.64,24,24,55,60
639751.48,24,24,55,60
640545.81,24,24,55,60
641340.63,24,24,55,60
642135.95,24,24,55,60
642931.76,24,24,55,60
643728.08,24,24,55,60
644524.88,24,24,55,60
645322.19,24,24,55,60
646119.99,24,24,55,60
646918.28,24,24,55,60
647717.06,24,24,55,60
648516.34,24,24,55,60
649316.11,24,24,55,60
650116.38,24,24,55,60
650917.13,24,24,55,60
651718.37,24,24,55,60
652520.11,24,24,55,60
653322.34,24,24,55,60
654125.06,24,24,55,60
654928.28,24,24,55,60
655731.99,24,24,55,60
656536.2,24,24,55,60
657340.9,24,24,55,60
658146.1,24,24,55,61
658951.79,24,24,55,61
659757.97,24,24,55,61
660564.64,24,24,55,61
661371.81,24,24,55,61
662179.47,24,24,55,61
662987.63,24,24,55,61
663796.28,24,24,55,61
664605.43,24,24,55,61
665415.07,24,24,55,61
666225.22,24,24,55,61
667035.96,24,24,55,61
667847.19,24,24,55,61
668658.8,24,24,55,61
669470.91,24,24,55,61
670283.51,24,24,55,61
671096.6,24,24,55,61
671910.2,24,24,55,61
672724.28,24,24,55,61
673538.86,24,24,55,61
674353.93,24,24,55,61
675169.5,24,24,55,61
675985.55,24,24,55,61
676802.1,24,24,55,61
677619.15,24,24,55,61
678436.69,24,24,55,61
679254.72,24,24,55,61
680073.25,24,24,55,61
680892.27,24,24,55,61
681711.78,24,24,55,61
682531.78,24,24,55,61
683352.28,24,24,55,61
684173.27,24,24,55,61
684994.76,24,24,55,61
685816.74,24,24,55,61
686639.21,24,24,55,61
687462.18,24,24,55,61
688285.65,24,24,55,61
689109.61,24,24,55,61
689934.06,24,24,55,61
690759.01,24,24,55,61
691584.45,24,24,55,61
692410.39,24,24,55,61
693236.82,24,24,55,61
694063.75,24,24,55,61
694891.16,24,24,55,61
695719.07,24,24,55,61
696547.47,24,24,55,61
697376.36,24,24,55,61
698205.75,24,24,55,61
699035.64,24,24,55,61
699866.02,24,24,55,61
700696.89,24,24,55,61
701528.26,24,24,55,61
702360.12,24,24,55,61
703192.48,24,24,55,61
704025.32,24,24,55,61
704858.66,24,24,55,61
705692.49,24,24,55,61
706526.82,24,24,55,61
707361.64,24,24,55,61
708196.95,24,24,55,61
709032.76,24,24,55,61
709869.06,24,24,55,61
710705.85,24,24,55,61
711543.14,24,24,55,61
712380.92,24,24,55,61
713219.2,24,24,55,61
714057.98,24,24,55,61
714897.24,24,24,55,61
715737.0,24,24,55,61
716577.25,24,24,55,61
717417.99,24,24,55,61
718259.23,24,24,55,61
719100.96,24,24,55,61
719943.19,24,24,55,61
720785.91,24,24,55,61
721629.13,24,24,55,61
722472.84,24,24,55,61
723317.04,24,24,55,61
724161.73,24,24,55,61
725006.92,24,24,55,61
725852.6,24,24,55,61
726698.78,24,24,55,61
727545.45,24,24,55,61
728392.62,24,24,55,61
729240.28,24,24,55,61
730088.43,24,24,55,61
730937.08,24,24,55,61
731786.22,24,24,55,61
732635.86,24,24,55,61
733485.99,24,24,55,61
734336.61,24,24,55,61
735187.72,24,24,55,61
736039.33,24,24,55,61
736891.43,24,24,55,61
737744.03,24,24,55,62
738597.12,24,24,55,62
739450.7,24,24,54,62
740304.77,24,24,54,62
741159.34,24,24,54,62
742014.42,24,24,54,62
742869.97,24,24,54,62
743726.03,24,24,54,62
744582.57,24,24,54,62
745439.61,24,24,54,62
746297.14,24,24,54,62
747155.17,24,24,54,62
748013.68,24,24,54,62
748872.69,24,24,54,62
749732.2,24,24,54,62
750592.2,24,24,54,62
751452.69,24,24,54,62
752313.67,24,24,54,62
753175.15,24,24,53,62
754037.13,24,24,53,62
754899.6,24,24,53,62
755762.56,24,24,53,62
756626.02,24,24,53,62
757489.97,24,24,53,62
758354.41,24,24,53,62
759219.35,24,24,53,62
760084.78,24,24,53,62
760950.7,24,24,53,62
761817.12,24,24,53,62
762684.03,24,24,53,62
763551.44,24,24,53,62
764419.34,24,24,53,62
765287.73,24,24,53,62
766156.62,24,24,53,62
767026.01,24,24,53,62
767895.88,24,24,53,62
768766.24,24,24,53,62
769637.1,24,24,53,62
770508.45,24,24,53,62
771380.3,24,24,53,62
772252.64,24,24,53,62
773125.47,24,24,53,62
773998.8,24,24,53,62
774872.62,24,24,53,62
775746.93,24,24,53,62
776621.73,24,24,53,62
777497.03,24,24,53,62
778372.82,24,24,53,62
779249.11,24,24,53,62
780125.89,24,24,53,62
781003.17,24,24,53,62
781880.94,24,24,53,62
782759.21,24,24,53,62
783637.97,24,24,53,62
784517.22,24,24,53,61
785396.96,24,24,53,61
786277.2,24,24,53,61
787157.94,24,24,53,61
788039.16,24,24,53,61
788920.88,24,24,53,61
789803.1,24,24,53,61
790685.81,24,24,53,61
791569.01,24,24,53,61
792452.7,24,24,53,61
793336.89,24,24,53,61
794221.57,24,24,53,61
795106.75,24,24,53,61
795992.42,24,24,53,61
796878.58,24,24,53,61
797765.24,24,24,53,61
798652.4,24,24,53,61
799540.04,24,24,53,61
800428.18,24,24,53,61
801316.81,24,24,53,61
802205.94,24,24,53,61
803095.57,24,24,53,61
803985.7,24,24,53,61
804876.32,24,24,53,61
805767.42,24,24,53,61
806659.01,24,24,53,61
807551.1,24,24,53,61
808443.68,24,24,53,61
809336.75,24,24,53,61
810230.32,24,24,53,61
811124.38,24,24,53,61
812018.93,24,24,53,61
812913.97,24,24,53,61
813809.51,24,24,53,61
814705.54,24,24,53,61
815602.06,24,24,53,61
816499.08,24,24,53,61
817396.59,24,24,53,61
818294.6,24,24,53,61
819193.1,24,24,53,61
820092.09,24,24,53,61
820991.58,24,24,53,61
821891.57,24,24,53,61
822792.04,24,24,53,61
823693.01,24,24,53,61
824594.47,24,24,53,61
825496.42,24,24,53,61
826398.89,24,24,53,61
827301.83,24,24,53,61
828205.26,24,24,53,61
829109.19,24,24,53,61
830013.61,24,24,53,61
830918.52,24,24,52,61
831823.93,24,24,52,61
832729.83,24,24,52,61
833636.23,24,24,52,61
834543.12,24,24,52,61
835450.51,24,24,52,61
836358.39,24,24,52,61
837266.76,24,24,52,61
838175.62,24,24,52,61
839084.98,24,24,52,61
839994.84,24,24,52,61
840905.19,24,24,52,61
841816.03,24,24,52,61
842727.36,24,24,52,61
843639.19,24,24,52,61
844551.51,24,24,52,61
845464.32,24,24,52,61
846377.63,24,24,52,61
847291.43,24,24,52,61
848205.72,24,24,52,61
849120.51,24,24,52,61
850035.79,24,24,52,61
850951.56,24,24,52,61
851867.83,24,24,52,61
852784.59,24,24,52,61
853701.85,24,24,52,61
854619.6,24,24,52,61
855537.84,24,24,52,61
856456.57,24,24,52,61
857375.8,24,24,52,61
858295.53,24,24,52,61
