TIme (s),Pack Voltage,Current (DC Amps),Power Consumption (W)
1036.88,476.67,4.5,2145.015
1037.48,476.67,4.6,2192.682
1038.07,476.67,4.1,1954.347
1038.67,476.68,4.8,2288.064
1039.26,476.68,4.5,2145.06
1039.86,476.68,5.0,2383.4
1040.45,476.68,4.8,2288.064
1041.05,476.69,5.0,2383.45
1041.63,476.69,4.8,2288.112
1042.24,476.69,4.5,2145.105
1042.83,476.68,5.2,2478.7360000000003
1043.43,476.69,4.5,2145.105
1044.03,476.69,4.8,2288.112
1044.62,476.7,4.6,2192.8199999999997
1045.21,476.69,4.8,2288.112
1045.81,476.7,4.5,2145.15
1046.4,476.7,3.7,1763.79
1047.0,476.7,4.6,2192.8199999999997
1047.59,476.7,3.9,1859.1299999999999
1048.18,476.71,5.0,2383.5499999999997
1048.79,476.71,4.1,1954.5109999999997
1049.38,476.71,3.7,1763.827
1049.98,476.71,4.3,2049.8529999999996
1050.58,476.71,3.7,1763.827
1051.16,476.72,4.6,2192.912
1051.76,476.72,3.5,1668.52
1052.37,476.71,3.7,1763.827
1052.96,476.72,5.0,2383.6000000000004
1053.54,476.72,4.3,2049.896
1054.14,476.73,3.7,1763.901
1055.34,476.73,4.1,1954.5929999999998
1055.93,476.73,3.9,1859.247
1056.53,476.73,5.0,2383.65
1057.13,476.72,4.5,2145.2400000000002
1057.72,476.73,4.3,2049.939
1058.31,476.73,4.1,1954.5929999999998
1058.91,476.74,4.1,1954.6339999999998
1059.5,476.73,4.8,2288.304
1060.1,476.74,4.5,2145.33
1060.69,476.74,3.9,1859.286
1061.28,476.74,4.5,2145.33
1061.89,476.73,4.8,2288.304
1062.48,476.74,4.6,2193.004
1063.07,476.74,4.3,2049.982
1063.67,476.75,4.5,2145.375
1064.27,476.74,4.1,1954.6339999999998
1064.86,476.75,5.2,2479.1
1065.46,476.75,4.1,1954.6749999999997
1066.05,476.75,4.8,2288.4
1066.64,476.74,5.2,2479.0480000000002
1067.25,476.75,4.5,2145.375
1067.84,476.75,4.8,2288.4
1068.43,476.75,3.5,1668.625
1069.03,476.75,4.1,1954.6749999999997
1069.62,476.75,8.1,3861.6749999999997
1070.21,476.76,9.2,4386.192
1070.82,476.76,6.9,3289.6440000000002
1071.41,476.75,7.1,3384.9249999999997
1072.0,476.76,5.0,2383.8
1072.59,476.76,6.4,3051.264
1073.2,476.76,7.7,3671.052
1073.79,476.76,8.3,3957.108
1074.39,476.76,3.7,1764.012
1074.98,476.76,1.1,524.436
1075.57,476.77,1.3,619.801
1076.18,476.76,6.9,3289.6440000000002
1076.77,476.77,10.0,4767.7
1077.36,476.77,6.7,3194.359
1077.96,476.77,5.0,2383.85
1078.55,476.76,6.0,2860.56
1079.14,476.77,6.4,3051.328
1079.73,476.77,6.2,2955.974
1080.34,476.77,6.7,3194.359
1080.93,476.77,6.5,3099.005
1081.52,476.77,6.2,2955.974
1082.12,476.77,6.0,2860.62
1082.72,476.78,6.5,3099.0699999999997
1083.31,476.77,6.2,2955.974
1083.91,476.78,6.5,3099.0699999999997
1084.5,476.78,4.8,2288.544
1085.1,476.78,5.4,2574.612
1085.69,476.77,5.2,2479.204
1086.29,476.78,6.0,2860.68
1086.88,476.78,4.8,2288.544
1087.48,476.78,6.4,3051.392
1088.08,476.78,5.0,2383.8999999999996
1088.67,476.78,3.9,1859.4419999999998
1089.26,476.78,4.1,1954.7979999999998
1089.86,476.79,3.3,1573.407
1090.45,476.78,2.6,1239.628
1091.06,476.79,3.1,1478.0490000000002
1091.64,476.79,2.5,1191.9750000000001
1092.25,476.79,2.6,1239.654
1092.84,476.78,2.6,1239.628
1093.43,476.79,3.0,1430.3700000000001
1094.62,476.79,3.1,1478.0490000000002
1095.21,476.78,3.3,1573.3739999999998
1095.82,476.79,3.5,1668.765
1096.41,476.79,3.1,1478.0490000000002
1097.0,476.8,3.9,1859.52
1097.61,476.79,2.6,1239.654
1098.79,476.8,3.1,1478.0800000000002
1099.39,476.8,2.5,1192.0
1099.97,476.79,3.0,1430.3700000000001
1100.58,476.8,3.3,1573.44
1101.17,476.8,3.7,1764.16
1101.76,476.8,4.1,1954.8799999999999
1102.36,476.79,4.3,2050.197
1103.55,476.8,4.1,1954.8799999999999
1104.14,476.8,4.6,2193.2799999999997
1105.34,476.8,5.4,2574.7200000000003
1105.93,476.8,6.0,2860.8
1106.54,476.81,5.0,2384.05
1107.12,476.8,5.4,2574.7200000000003
1107.72,476.81,5.2,2479.4120000000003
1108.31,476.81,5.2,2479.4120000000003
1108.9,476.81,4.8,2288.688
1109.51,476.8,4.8,2288.64
1110.09,476.81,5.0,2384.05
1110.7,476.81,5.6,2670.136
1111.29,476.81,4.8,2288.688
1111.88,476.8,5.4,2574.7200000000003
1112.49,476.81,5.2,2479.4120000000003
1113.08,476.81,6.4,3051.5840000000003
1113.67,476.81,6.0,2860.86
1114.27,476.8,6.4,3051.5200000000004
1114.86,476.81,6.0,2860.86
1115.45,476.81,6.7,3194.627
1116.06,476.81,4.8,2288.688
1116.65,476.81,5.6,2670.136
1117.24,476.81,6.5,3099.265
1117.84,476.81,6.7,3194.627
1118.43,476.82,5.6,2670.192
1119.03,476.81,6.0,2860.86
1119.62,476.82,6.4,3051.648
1180.15,476.82,6.5,3099.33
1180.76,476.82,6.2,2956.284
1181.34,476.81,5.2,2479.4120000000003
1181.93,476.82,6.4,3051.648
1182.54,476.82,7.9,3766.878
1183.13,476.82,9.2,4386.744
1183.72,476.81,11.3,5387.953
1184.92,476.82,8.1,3862.2419999999997
1185.51,476.82,2.1,1001.322
1186.11,476.82,3.7,1764.2340000000002
1186.7,476.82,20.6,9822.492
1187.29,476.82,18.7,8916.534
1187.9,476.83,3.0,1430.49
1188.49,476.82,-2.1,-1001.322
1189.08,476.82,-3.1,-1478.142
1189.67,476.83,4.6,2193.4179999999997
1189.7,476.83,0.2,95.366
1189.7,476.82,-2.3,-1096.686
1189.7,476.83,0.0,0.0
1189.7,476.83,0.9,429.147
1189.7,476.83,0.6,286.09799999999996
1189.7,476.82,-0.2,-95.364
1189.7,476.83,0.6,286.09799999999996
1189.7,476.83,1.3,619.879
1189.7,476.83,0.9,429.147
1189.7,476.82,0.0,0.0
1189.7,476.83,-0.2,-95.366
1189.7,476.83,1.3,619.879
1189.7,476.83,0.9,429.147
1189.7,476.83,0.4,190.732
1189.7,476.83,0.0,0.0
1189.7,476.83,5.0,2384.15
1189.7,476.83,4.6,2193.4179999999997
1189.7,476.83,4.3,2050.3689999999997
1189.7,476.83,2.6,1239.758
1246.08,476.84,2.8,1335.1519999999998
1246.68,476.83,2.6,1239.758
1247.27,476.84,2.8,1335.1519999999998
1247.87,476.84,2.8,1335.1519999999998
1248.47,476.84,6.7,3194.828
1249.06,476.83,5.2,2479.516
1249.66,476.84,5.0,2384.2
1250.25,476.84,5.8,2765.6719999999996
1250.85,476.84,5.2,2479.5679999999998
1251.44,476.83,5.2,2479.516
1252.04,476.84,5.4,2574.936
1252.62,476.84,6.0,2861.04
1252.68,476.84,7.5,3576.2999999999997
1252.68,476.83,6.7,3194.761
1252.68,476.84,7.5,3576.2999999999997
1252.68,476.84,7.1,3385.564
1252.68,476.84,6.2,2956.408
1252.68,476.84,6.7,3194.828
1252.68,476.84,6.9,3290.196
1252.68,476.84,6.2,2956.408
1252.68,476.85,6.0,2861.1000000000004
1252.68,476.84,6.4,3051.776
1252.68,476.84,6.7,3194.828
1252.68,476.84,5.8,2765.6719999999996
1252.68,476.85,6.2,2956.4700000000003
1252.68,476.84,6.5,3099.46
1252.68,476.84,6.0,2861.04
1252.68,476.85,6.0,2861.1000000000004
1252.68,476.85,7.5,3576.375
1252.68,476.84,6.4,3051.776
1252.68,476.85,7.1,3385.635
1252.68,476.85,7.1,3385.635
1252.68,476.85,6.9,3290.2650000000003
1252.68,476.84,6.4,3051.776
1252.68,476.85,7.1,3385.635
1252.68,476.85,7.1,3385.635
1252.68,476.84,6.0,2861.04
1252.68,476.85,6.5,3099.525
1252.68,476.85,6.7,3194.8950000000004
1252.68,476.85,6.0,2861.1000000000004
1252.68,476.85,6.4,3051.84
1252.68,476.85,6.7,3194.8950000000004
1252.68,476.85,6.7,3194.8950000000004
1252.68,476.85,7.3,3481.005
1252.68,476.85,6.9,3290.2650000000003
1252.68,476.85,6.7,3194.8950000000004
1252.68,476.85,6.2,2956.4700000000003
1252.68,476.85,6.2,2956.4700000000003
1252.68,476.85,2.1,1001.3850000000001
1252.68,476.85,0.2,95.37
1252.68,476.86,7.5,3576.4500000000003
1252.68,476.85,9.0,4291.650000000001
1252.68,476.85,9.0,4291.650000000001
1252.68,476.85,1.9,906.015
1252.68,476.86,1.3,619.918
1252.68,476.85,6.7,3194.8950000000004
1252.68,476.86,6.7,3194.962
1252.68,476.86,5.2,2479.672
1252.68,476.86,4.5,2145.87
1252.68,476.85,5.8,2765.73
1252.68,476.86,5.4,2575.0440000000003
1252.68,476.86,4.8,2288.928
1252.68,476.86,5.2,2479.672
1252.68,476.85,6.4,3051.84
1252.68,476.86,6.4,3051.9040000000005
1252.68,476.86,6.2,2956.532
1252.68,476.86,5.8,2765.788
1252.68,476.85,6.2,2956.4700000000003
1252.68,476.86,6.2,2956.532
1252.68,476.86,5.8,2765.788
1252.68,476.86,4.1,1955.126
1252.68,476.86,3.5,1669.01
1252.68,476.86,3.5,1669.01
1252.68,476.86,4.5,2145.87
1252.68,476.86,4.5,2145.87
1252.68,476.86,4.8,2288.928
1252.68,476.86,4.8,2288.928
1252.68,476.86,3.7,1764.382
1252.68,476.87,4.5,2145.915
1252.68,476.86,4.8,2288.928
1252.68,476.86,4.6,2193.556
1252.68,476.87,4.1,1955.167
1252.68,476.87,4.1,1955.167
1252.68,476.86,4.3,2050.498
1252.68,476.87,4.3,2050.5409999999997
1252.68,476.87,4.3,2050.5409999999997
1252.68,476.87,4.3,2050.5409999999997
1252.68,476.86,4.5,2145.87
1252.68,476.87,4.5,2145.915
1252.68,476.87,4.3,2050.5409999999997
1252.68,476.87,4.8,2288.976
1252.68,476.86,4.6,2193.556
1252.68,476.87,4.5,2145.915
1252.68,476.87,4.5,2145.915
1252.68,476.87,4.3,2050.5409999999997
1252.68,476.86,4.6,2193.556
1252.68,476.87,4.1,1955.167
1252.68,476.87,4.5,2145.915
1252.68,476.87,3.7,1764.419
1252.68,476.86,4.6,2193.556
1252.68,476.87,5.0,2384.35
1252.68,476.87,4.5,2145.915
1252.68,476.87,5.6,2670.4719999999998
1252.68,476.87,4.8,2288.976
1252.68,476.87,5.0,2384.35
1252.68,476.87,6.4,3051.9680000000003
1252.68,476.87,6.0,2861.2200000000003
1252.68,476.87,6.2,2956.594
1252.68,476.87,5.6,2670.4719999999998
1252.68,476.88,5.6,2670.528
1252.68,476.87,6.2,2956.594
1252.68,476.87,6.0,2861.2200000000003
1252.68,476.87,6.9,3290.4030000000002
1252.68,476.87,6.0,2861.2200000000003
1252.68,476.87,6.9,3290.4030000000002
1252.68,476.88,6.7,3195.096
1252.68,476.88,6.0,2861.2799999999997
1252.68,476.88,6.4,3052.032
1252.68,476.87,6.2,2956.594
1252.68,476.87,6.2,2956.594
1252.68,476.88,6.0,2861.2799999999997
1252.68,476.88,6.7,3195.096
1252.68,476.87,6.7,3195.029
1252.68,476.87,6.0,2861.2200000000003
1252.68,476.88,6.7,3195.096
1252.68,476.88,6.4,3052.032
1252.68,476.87,5.6,2670.4719999999998
1252.68,476.88,6.2,2956.656
1252.68,476.88,7.5,3576.6
1252.68,476.88,5.8,2765.904
1252.68,476.87,5.8,2765.846
1252.68,476.88,9.4,4482.6720000000005
1252.68,476.88,9.4,4482.6720000000005
1252.68,476.88,9.6,4578.048
1252.68,476.87,8.6,4101.081999999999
1252.68,476.88,10.0,4768.8
1252.68,476.88,9.4,4482.6720000000005
1252.68,476.88,8.6,4101.168
1252.68,476.87,9.6,4577.952
1252.68,476.88,8.3,3958.1040000000003
1252.68,476.88,9.6,4578.048
1252.68,476.88,8.6,4101.168
1252.68,476.88,8.6,4101.168
1252.68,476.88,9.4,4482.6720000000005
1252.68,476.88,8.4,4005.792
1252.68,476.88,8.6,4101.168
1252.68,476.88,9.4,4482.6720000000005
1252.68,476.88,8.3,3958.1040000000003
1252.68,476.88,8.6,4101.168
1252.68,476.88,8.8,4196.544
1252.68,476.88,8.8,4196.544
1252.68,476.88,8.8,4196.544
1252.68,476.88,8.4,4005.792
1252.68,476.89,8.1,3862.8089999999997
1252.68,476.88,7.1,3385.848
1252.68,476.88,6.7,3195.096
1252.68,476.89,5.2,2479.828
1252.68,476.89,2.5,1192.225
1252.68,476.88,3.9,1859.8319999999999
1252.68,476.89,4.6,2193.694
1252.68,476.89,4.8,2289.0719999999997
1252.68,476.89,5.0,2384.45
1252.68,476.88,5.0,2384.4
1252.68,476.89,4.6,2193.694
1252.68,476.89,5.0,2384.45
1252.68,476.89,4.8,2289.0719999999997
1252.68,476.88,5.6,2670.528
1252.68,476.89,5.8,2765.962
1252.68,476.89,5.2,2479.828
1252.68,476.89,6.2,2956.718
1252.68,476.88,7.7,3671.976
1252.68,476.89,6.7,3195.163
1252.68,476.89,6.5,3099.785
1252.68,476.89,6.7,3195.163
1252.68,476.88,6.7,3195.096
1252.68,476.89,7.1,3385.919
1252.68,476.89,7.3,3481.297
1252.68,476.89,6.7,3195.163
1252.68,476.88,7.3,3481.2239999999997
1252.68,476.89,6.7,3195.163
1252.68,476.89,6.7,3195.163
1252.68,476.88,6.9,3290.472
1252.68,476.89,6.2,2956.718
1252.68,476.89,7.3,3481.297
1252.68,476.89,7.1,3385.919
1252.68,476.89,7.7,3672.053
1252.68,476.89,7.3,3481.297
1252.68,476.89,6.9,3290.541
1252.68,476.89,7.5,3576.6749999999997
1252.68,476.88,6.9,3290.472
1252.68,476.89,6.7,3195.163
1252.68,476.89,6.9,3290.541
1252.68,476.89,7.5,3576.6749999999997
1252.68,476.89,7.7,3672.053
1252.68,476.89,6.7,3195.163
1252.68,476.89,7.7,3672.053
1252.68,476.89,3.1,1478.359
1252.68,476.89,1.1,524.5790000000001
1252.68,476.89,5.2,2479.828
1252.68,476.89,9.8,4673.522
1252.68,476.9,10.2,4864.379999999999
1252.68,476.89,2.6,1239.914
1252.68,476.89,4.5,2146.005
1252.68,476.9,10.9,5198.21
1252.68,476.9,9.4,4482.86
1252.68,476.89,7.7,3672.053
1252.68,476.9,9.0,4292.099999999999
1252.68,476.9,8.4,4005.96
1252.68,476.9,8.1,3862.89
1252.68,476.89,8.1,3862.8089999999997
1252.68,476.9,7.5,3576.75
1252.68,476.9,8.3,3958.27
1252.68,476.9,8.3,3958.27
1252.68,476.89,8.4,4005.876
1252.68,476.9,9.0,4292.099999999999
1252.68,476.9,9.0,4292.099999999999
1252.68,476.9,6.2,2956.7799999999997
1252.68,476.89,5.0,2384.45
1252.68,476.9,4.6,2193.74
1252.68,476.9,4.6,2193.74
1252.68,476.9,5.8,2766.02
1252.68,476.89,5.8,2765.962
1252.68,476.9,5.2,2479.88
1252.68,476.9,5.2,2479.88
1252.68,476.9,5.6,2670.64
1252.68,476.89,6.0,2861.34
1252.68,476.9,6.0,2861.3999999999996
1252.68,476.9,6.5,3099.85
1252.68,476.9,5.6,2670.64
1252.68,476.89,5.6,2670.584
1252.68,476.9,6.0,2861.3999999999996
1252.68,476.9,5.6,2670.64
1252.68,476.9,5.8,2766.02
1252.68,476.9,5.0,2384.5
1252.68,476.9,5.6,2670.64
1252.68,476.9,6.4,3052.16
1252.68,476.9,8.6,4101.339999999999
1252.68,476.9,11.9,5675.11
1252.68,476.9,13.2,6295.079999999999
1252.68,476.9,10.7,5102.829999999999
1252.68,476.9,9.6,4578.24
1252.68,476.9,9.4,4482.86
1252.68,476.9,9.2,4387.48
1252.68,476.91,8.8,4196.808000000001
1252.68,476.9,9.8,4673.62
1252.68,476.9,8.3,3958.27
1252.68,476.91,7.9,3767.5890000000004
1252.68,476.9,7.3,3481.37
1252.68,476.9,7.9,3767.5099999999998
1252.68,476.9,8.6,4101.339999999999
1252.68,476.91,9.2,4387.572
1252.68,476.9,8.3,3958.27
1252.68,476.9,9.2,4387.48
1252.68,476.91,10.5,5007.555
1252.68,476.91,9.0,4292.1900000000005
1252.68,476.9,10.0,4769.0
1252.68,476.91,8.8,4196.808000000001
1252.68,476.91,8.4,4006.0440000000003
1252.68,476.91,9.0,4292.1900000000005
1252.68,476.9,9.0,4292.099999999999
1252.68,476.91,7.9,3767.5890000000004
1252.68,476.91,6.4,3052.224
1252.68,476.91,6.2,2956.842
1252.68,476.9,1.5,715.3499999999999
1252.68,476.91,0.7,333.837
1252.68,476.91,11.5,5484.465
1252.68,476.91,8.3,3958.3530000000005
1252.68,476.9,4.3,2050.6699999999996
1252.68,476.91,8.4,4006.0440000000003
1252.68,476.91,14.7,7010.577
1252.68,476.91,12.1,5770.611
1252.68,476.9,7.3,3481.37
1252.68,476.91,8.4,4006.0440000000003
1252.68,476.91,10.2,4864.482
1252.68,476.91,10.5,5007.555
1252.68,476.9,10.0,4769.0
1252.68,476.91,11.1,5293.701
1252.68,476.91,10.7,5102.937
1252.68,476.91,10.7,5102.937
1252.68,476.91,10.4,4959.8640000000005
1252.68,476.91,9.8,4673.718000000001
1252.68,476.91,10.4,4959.8640000000005
1252.68,476.91,10.5,5007.555
1252.68,476.9,9.6,4578.24
1252.68,476.91,7.9,3767.5890000000004
1252.68,476.91,5.6,2670.696
1252.68,476.91,5.8,2766.078
1252.68,476.9,5.2,2479.88
1252.68,476.91,4.3,2050.713
1252.68,476.91,5.2,2479.9320000000002
1252.68,476.91,4.1,1955.331
1252.68,476.9,4.5,2146.0499999999997
1252.68,476.91,5.0,2384.55
1252.68,476.91,4.8,2289.168
1252.68,476.91,5.2,2479.9320000000002
1252.68,476.91,6.2,2956.842
1252.68,476.91,6.4,3052.224
1252.68,476.91,6.5,3099.915
1252.68,476.91,7.7,3672.2070000000003
1252.68,476.91,6.7,3195.297
1252.68,476.91,7.9,3767.5890000000004
