Time (s),Motor Temps
813279.39,33.4
813343.84,33.1
813409.24,33.2
813475.68,33.1
813543.1,33.2
813611.54,33.1
813680.98,33.0
813751.39,33.0
813822.82,33.1
813895.25,33.0
813968.7,33.5
814044.11,33.4
814120.54,33.2
814198.93,34.3
814278.36,33.4
814358.78,33.1
814440.23,32.7
814522.65,32.3
814606.06,33.1
814690.51,33.7
814775.96,33.2
814862.38,34.4
814949.81,33.2
815038.31,33.4
815127.78,33.5
815218.22,33.6
815310.69,33.9
815405.14,33.6
815500.63,33.4
815597.11,33.7
815694.57,33.5
815793.04,33.5
815892.56,33.6
815993.01,33.5
816094.48,33.6
816196.98,33.5
816300.48,32.7
816404.96,33.5
816510.43,33.0
816616.92,33.6
816725.37,33.6
816836.82,33.5
816949.31,33.4
817063.81,33.2
817179.27,33.6
817295.74,33.5
817413.25,33.4
817531.79,33.4
817651.22,33.4
817771.69,33.1
817893.19,33.2
818015.68,33.4
818139.16,33.2
818264.67,32.7
818392.15,33.0
818520.67,32.3
818651.16,32.3
818782.71,32.6
818916.22,32.6
819050.73,32.3
819187.3,32.6
819324.8,32.6
819465.3,32.6
819606.82,32.4
819749.38,32.3
819894.91,32.6
820043.43,32.2
820192.97,32.4
820343.47,32.3
820495.05,32.0
820647.59,32.0
820801.12,32.0
820955.67,32.3
821111.19,31.8
821267.77,32.3
821426.32,32.3
821585.87,32.4
821746.41,32.3
821907.99,32.2
822070.55,32.2
822234.1,32.2
822398.65,32.2
822564.24,32.0
822730.82,32.2
822898.39,32.3
823067.99,31.8
823238.55,32.2
823411.1,31.8
823585.67,32.0
823761.23,31.9
823939.82,32.0
824119.39,31.8
824300.0,32.0
824482.58,31.9
824666.15,32.0
824850.72,31.9
825036.34,31.9
825222.91,31.9
825410.5,32.2
825600.1,31.9
825790.69,31.8
825982.27,32.0
826174.86,31.8
826369.43,31.5
826565.98,31.4
826763.62,31.7
826963.21,31.1
827163.83,31.4
827365.47,31.7
827568.11,31.8
827771.72,31.4
827977.37,31.5
828184.0,31.8
828391.62,31.7
828600.24,31.7
828809.88,31.7
829020.51,31.8
829232.12,31.5
829445.78,31.8
829660.41,31.7
829877.05,31.4
830094.72,31.5
830313.33,31.4
830532.97,31.3
830753.6,31.5
830975.23,31.3
831197.88,31.5
831422.53,31.1
831648.16,31.4
831875.81,31.4
832104.48,31.1
832334.13,31.4
832564.8,31.7
832796.45,31.7
833029.11,31.4
833262.75,31.5
833497.43,31.4
833733.12,31.3
833969.79,31.3
834207.46,31.1
834446.14,31.4
834685.83,31.0
834927.48,31.3
835170.17,31.0
835413.86,31.0
835658.55,30.9
835905.22,31.0
836152.91,31.0
836402.57,31.1
836653.26,31.7
836905.94,31.4
837159.6,31.8
837414.25,32.3
837669.94,31.5
837926.64,32.4
838184.3,31.9
838443.02,32.0
838703.72,32.0
838965.44,32.8
839228.17,31.5
839491.88,33.0
839757.57,32.3
840024.29,31.7
840293.04,32.0
840562.76,31.9
840833.48,33.2
841105.26,32.6
841378.94,32.3
841653.65,32.6
841929.4,32.6
842206.14,33.1
842483.88,32.6
842762.59,32.0
843042.32,32.3
843323.05,32.4
843605.77,33.4
843889.51,32.8
844175.22,34.4
844461.91,33.6
844749.6,34.4
845038.32,36.5
845328.08,35.1
845618.8,36.0
845910.55,35.8
846203.3,34.8
846497.03,34.9
846791.77,34.9
847087.53,36.5
847384.31,35.6
847682.06,36.5
847980.81,36.0
848280.59,37.0
848581.34,36.5
848883.1,36.1
849185.84,35.8
849489.63,36.2
849794.43,37.3
850100.19,36.6
850406.96,36.0
850714.75,36.6
851023.55,36.4
851333.31,36.6
851644.08,37.5
851956.87,37.0
852270.64,36.6
852586.41,37.7
852903.18,37.7
853220.99,37.4
853539.78,37.5
853859.58,37.5
854181.36,37.0
854504.17,37.4
854827.94,38.2
855152.71,38.1
855478.5,37.9
855805.29,38.6
856133.09,38.3
856462.9,37.3
856793.73,37.3
857126.54,37.9
857460.36,37.8
857795.18,38.2
858131.03,37.8
858467.85,38.1
858805.66,38.1
859144.52,37.9
859484.37,38.1
859825.19,38.1
860167.0,38.2
860509.87,37.3
860854.71,37.3
861200.52,37.4
861548.37,37.3
861898.16,37.3
862250.0,37.3
862602.84,37.4
862958.72,37.3
863316.55,37.1
863676.41,36.9
864037.25,36.9
864040.55,35.6
864044.82,35.2
864050.14,35.2
864056.43,34.7
864063.79,34.3
864072.09,34.4
864081.41,34.4
864091.72,34.3
864104.04,34.0
864117.34,33.5
864131.69,33.9
864147.04,33.4
864163.4,33.7
864180.71,33.7
864199.07,33.9
864218.44,33.2
864238.81,33.6
864260.13,34.1
864283.49,33.6
864307.87,33.5
864334.23,33.4
864361.62,33.4
864389.97,33.1
864421.31,33.2
864455.65,33.4
864491.04,33.5
864527.39,32.8
864564.78,33.4
864603.14,33.0
864642.51,33.2
864682.88,33.7
864724.28,33.7
864766.61,33.7
864809.99,33.7
864854.38,33.7
864901.77,33.5
864950.21,33.6
865000.61,33.7
865051.98,34.0
865104.38,34.1
865157.8,33.2
865212.21,32.8
865268.61,34.5
865327.04,33.6
865386.43,33.6
865446.82,34.4
865509.27,34.7
865573.64,33.6
865639.06,34.7
865705.5,34.3
865772.89,34.3
865841.28,35.1
865910.71,34.7
865981.13,33.9
866052.55,35.2
866124.92,33.9
866198.34,34.4
866272.78,34.3
866350.24,36.2
866428.64,35.8
866508.08,35.8
866588.55,34.5
866669.96,35.1
866752.42,35.7
866835.84,35.3
866920.29,36.4
867005.74,35.8
867092.15,35.3
867179.61,36.6
867268.1,35.3
867357.55,37.4
867447.98,35.7
867541.43,35.8
867635.84,36.0
867731.29,36.6
867827.75,36.5
867925.21,38.7
868023.63,38.7
868124.1,37.4
868225.56,38.2
868329.05,38.1
868433.53,38.1
868538.98,39.4
868645.45,38.7
868752.94,39.8
868861.41,38.7
868970.88,39.0
869081.4,39.2
869192.88,38.5
869305.35,40.3
869419.85,40.4
869535.38,40.6
869651.86,39.0
869769.36,40.3
869888.84,38.9
870009.34,39.9
870131.84,40.3
870257.34,40.0
870383.84,40.3
870511.37,41.2
870639.86,39.6
870769.34,39.8
870899.85,40.3
871031.35,42.0
871163.89,39.9
871297.37,40.8
871431.9,41.4
871568.4,41.0
871705.92,40.8
871844.45,44.4
871983.92,42.3
872124.49,42.4
872265.97,43.1
872408.53,43.1
872552.07,42.4
872696.6,42.5
872842.16,43.2
872988.71,43.2
873136.24,44.0
873284.76,44.0
873434.29,43.3
873584.84,43.7
873736.38,43.2
873888.91,43.6
874042.47,43.9
874197.03,43.7
874352.56,43.5
874511.11,45.1
874670.66,45.2
874831.19,45.5
874992.74,43.9
875156.26,44.4
875320.8,44.1
875487.36,45.1
875654.9,44.0
875823.44,46.0
875993.0,44.4
876164.55,44.5
876337.1,44.9
876511.64,45.7
876687.23,45.6
876863.78,44.9
877041.39,46.6
877219.97,46.4
877399.56,47.3
877580.17,47.3
877762.76,46.2
877946.32,46.8
878130.92,47.0
878316.52,47.8
878503.09,48.1
878690.68,47.6
878879.25,47.2
879069.89,48.0
879261.44,46.6
879454.07,48.1
879648.65,48.5
879844.22,47.0
880040.82,47.8
880238.41,48.2
880438.01,48.1
880638.6,48.5
880841.25,47.8
881044.86,47.7
881249.51,48.5
881455.15,48.2
881661.81,48.2
881869.38,49.2
882077.99,48.2
882287.67,48.5
882498.3,50.2
882709.93,49.7
882923.61,50.4
883138.25,49.2
883353.89,48.5
883570.5,50.1
883788.16,51.8
884006.8,49.4
884226.42,51.7
884447.09,50.6
884668.75,50.1
884891.38,51.3
885116.04,50.6
885341.7,50.4
885569.32,51.3
885798.96,50.5
886029.62,51.7
886261.24,52.4
886493.88,51.0
886727.56,52.4
886962.22,52.2
887197.85,50.9
887434.51,52.6
887673.16,51.4
887912.82,51.7
888153.51,51.8
888395.21,53.0
888637.86,52.1
888881.53,51.8
889126.22,52.6
889371.94,52.4
889618.6,52.0
889866.27,52.2
890114.97,51.8
890364.66,52.8
890615.34,54.1
890867.02,53.3
891119.73,53.0
891373.44,52.9
891628.15,54.1
891883.81,54.0
892140.53,55.3
892398.22,48.9
892656.94,53.8
892917.62,54.1
893179.34,55.9
893443.06,54.7
893708.74,55.5
893975.48,56.0
894244.18,55.6
894515.9,55.7
894788.65,56.3
895062.39,55.5
895337.11,56.4
895612.85,56.1
895889.59,55.6
896167.31,55.2
896446.03,55.9
896725.77,56.8
897006.52,55.7
897288.31,55.7
897571.03,56.0
897854.78,56.1
898139.56,56.7
898425.29,55.7
898712.02,57.1
898999.76,57.6
899288.51,56.3
899578.28,56.9
899868.98,58.4
900160.75,57.9
900454.49,58.3
900749.22,58.4
901045.97,57.9
901343.72,57.5
901642.44,58.3
901944.16,59.9
902246.92,59.9
902551.67,59.8
902857.43,60.3
903165.18,58.7
903473.98,58.7
903783.76,59.8
904094.55,58.4
904406.35,59.9
904719.09,60.3
905032.85,59.0
905347.65,59.5
905663.45,59.2
905980.22,59.6
906298.04,60.3
906616.85,59.2
906936.7,60.2
907258.49,60.3
907581.29,60.2
907905.09,60.9
908229.91,59.9
908555.68,59.6
908882.45,60.3
909210.27,59.6
909539.1,62.1
909868.91,62.1
910201.72,61.7
910535.53,60.6
910870.29,62.2
911208.09,63.4
911546.92,61.8
911887.76,61.0
912229.55,63.0
912572.38,62.1
912917.23,62.5
913263.07,62.2
913609.89,62.1
913957.76,61.9
914306.6,63.3
914656.43,63.6
915007.3,62.4
915359.16,61.8
915712.0,62.8
916065.85,62.9
916420.7,61.9
916776.56,63.6
917133.41,62.8
917491.26,62.4
917850.12,63.0
918209.97,62.4
918570.83,63.7
918932.66,63.0
919296.5,63.0
919661.36,62.4
920027.17,62.9
920394.01,65.1
920762.86,64.8
921132.74,65.1
921503.56,63.6
921875.43,64.8
922248.28,64.4
922622.13,64.9
922997.0,63.7
923372.88,64.5
923749.7,65.4
924128.58,64.9
924508.45,65.9
924889.33,64.9
925271.24,66.2
925654.14,64.9
926038.01,66.3
926422.91,65.1
926808.8,66.3
927195.73,66.0
927583.61,65.1
927972.52,65.8
928362.42,65.9
928753.34,66.7
929145.22,65.6
929538.12,66.4
929932.02,66.2
930326.95,65.9
930722.84,65.4
931119.73,66.7
931517.67,65.8
931916.56,66.2
932316.5,67.3
932718.44,66.0
933121.35,66.3
933525.25,66.0
933930.13,65.9
934336.06,66.2
934742.97,66.6
935152.89,67.0
935563.85,66.4
935975.77,66.7
936388.68,65.5
936802.6,67.1
937217.52,67.1
937633.41,67.0
938050.37,68.2
938468.33,67.0
938887.26,68.2
939307.2,65.9
939728.15,67.1
940150.12,67.4
940574.02,67.1
940999.04,67.5
941425.96,67.8
941854.91,67.4
942284.9,68.1
942715.87,68.2
943147.83,67.7
943581.82,67.1
944016.8,68.2
944455.76,68.1
944895.7,67.1
945336.73,67.1
945778.69,66.6
946222.66,67.8
946667.63,67.8
947113.62,68.5
947560.64,67.7
948009.65,68.9
948459.65,68.5
948910.63,67.7
949362.6,69.2
949815.62,67.8
950269.59,68.9
950724.6,69.6
951180.57,67.7
951637.55,68.4
952095.57,70.2
952555.57,69.1
953017.61,70.2
953480.61,69.1
953944.63,69.5
954409.64,69.9
954875.66,69.5
955342.69,68.9
955810.71,69.5
956279.74,69.5
956750.74,69.7
957224.79,69.2
957699.81,69.9
958175.83,70.3
958652.85,68.9
959131.86,68.9
959611.88,70.0
960094.9,69.7
960578.94,70.3
961063.97,69.7
961550.99,68.9
962039.03,68.4
962528.11,70.4
963018.15,68.2
963509.22,70.6
964001.31,70.7
964494.34,70.3
964988.42,69.7
965483.47,71.7
965979.56,71.0
966476.64,71.8
966974.7,70.0
967473.79,72.0
967973.88,71.1
968474.96,70.0
968977.02,71.0
969480.07,70.7
969984.15,71.3
970489.23,70.4
970995.31,70.7
971502.38,71.4
972011.48,70.6
972521.53,71.3
973032.6,70.6
973544.68,70.2
974057.76,71.7
974571.88,72.0
975086.95,71.4
975603.07,71.0
976121.14,72.1
976640.24,70.7
977160.33,72.0
977681.41,71.7
978203.51,72.0
978726.56,70.6
979250.7,72.0
979776.78,72.0
980303.9,71.4
980833.04,71.4
981363.14,70.3
981895.26,71.7
982428.39,72.7
982962.49,71.8
983497.63,71.7
984034.73,72.4
984572.82,72.4
985112.93,74.3
985654.06,73.3
986197.23,74.2
986741.41,73.1
987286.5,73.9
987832.64,74.0
988380.78,74.0
988929.92,72.8
989480.09,72.8
990031.23,72.8
990583.39,72.5
991136.52,73.5
991690.65,74.3
992245.79,73.1
992801.93,73.3
993359.06,72.7
993917.2,73.5
994476.38,75.2
995037.53,73.5
995600.74,73.9
996166.91,74.0
996734.06,73.2
997302.24,73.3
997872.41,75.0
998443.6,74.0
999015.79,74.6
999588.96,75.4
1000163.12,75.9
1000738.34,74.3
1001315.5,73.9
1001893.66,74.3
1002472.86,74.0
1003053.09,76.1
1003634.28,76.6
1004216.44,76.1
1004800.62,75.9
1005385.79,75.4
1005971.99,75.3
1006559.19,75.6
1007147.4,76.3
1007736.56,75.9
1008326.75,74.9
1008917.94,74.7
1009510.15,76.0
1010103.31,75.6
1010698.53,74.7
1011294.72,75.7
1011891.92,75.7
1012490.08,76.3
1013089.38,75.6
1013689.59,74.9
1014290.77,75.0
1014892.98,74.7
1015496.22,75.7
1016100.42,75.9
1016705.65,74.3
1017311.87,74.5
1017919.12,74.2
1018527.37,75.0
1019136.59,75.7
1019746.83,75.3
1020358.08,74.6
1020970.34,74.6
1021583.56,74.3
1022197.8,74.2
1022813.05,74.3
1023429.3,75.3
1024046.53,75.3
1024664.78,75.3
1025284.05,75.4
1025904.29,75.2
1026525.53,74.6
1027148.79,75.0
1027773.05,74.9
1028398.28,74.7
1029024.54,74.9
1029652.77,74.6
1030282.04,75.9
1030912.31,74.9
1031543.59,75.7
1032175.84,75.0
1032811.1,75.2
1033447.38,74.9
1034084.63,75.6
1034722.91,75.0
1035362.19,76.4
1036002.47,75.9
1036643.78,75.0
1037286.06,74.7
1037929.33,75.9
1038574.6,75.6
1039222.89,75.4
1039873.18,75.3
1040524.46,76.1
1041176.77,76.0
1041830.05,75.7
1042484.38,75.3
1043139.72,76.6
1043796.0,76.8
1044455.31,75.9
1045115.61,77.4
1045776.92,76.6
1046439.27,75.9
1047102.58,77.4
1047766.87,79.0
1048432.18,77.4
1049098.51,76.6
1049765.82,76.7
1050434.13,78.0
1051104.44,77.4
1051775.75,78.2
1052448.06,77.3
1053121.37,77.8
1053796.66,78.1
1054472.99,77.7
1055150.36,78.0
1055828.7,77.3
1056508.04,76.7
1057188.42,77.3
1057869.75,77.4
1058552.14,77.5
1059235.46,77.7
1059919.82,77.4
1060605.24,78.4
1061292.61,77.8
1061980.95,78.0
1062670.3,77.7
1063360.68,78.4
1064053.0,78.4
1064747.35,77.3
1065442.72,76.8
1066140.07,78.2
1066839.42,77.8
1067539.76,78.2
1068241.13,79.9
1068943.53,78.5
1069646.84,78.5
1070351.18,79.9
1071056.55,80.8
1071762.92,80.7
1072470.29,80.8
1073178.64,80.8
1073887.98,80.5
1074599.32,80.7
1075311.71,79.7
1076025.13,80.4
1076739.51,80.1
1077454.92,79.4
1078171.33,80.1
1078888.77,79.9
1079607.16,79.2
1080326.54,79.8
1081046.94,79.5
1081769.32,79.9
1082493.78,79.0
1083219.22,79.1
1083945.64,79.5
1084673.04,79.0
1085401.48,79.0
1086130.88,78.8
1086861.29,79.0
1087592.67,78.4
1088325.1,78.8
1089058.53,78.8
1089793.96,78.4
1090530.36,79.4
1091268.81,78.0
1092008.21,77.8
1092748.62,78.5
1093490.06,77.7
1094232.46,79.0
1094975.92,78.4
1095720.32,78.0
1096465.75,78.5
1097212.22,78.1
1097959.62,77.5
1098708.1,78.4
1099458.53,77.5
1100209.96,78.5
1100964.42,79.0
1101719.82,78.0
1102478.31,77.7
1103237.8,78.1
1103999.26,78.4
1104761.73,78.4
1105525.23,77.8
1106289.69,77.5
1107056.14,78.1
1107823.59,77.7
1108593.05,77.5
1109363.54,77.4
1110135.0,78.0
1110907.49,76.8
1111680.98,77.4
1112455.48,77.4
1113230.94,77.3
1114007.45,77.4
1114785.95,77.3
1115565.44,76.8
1116345.94,77.0
1117127.44,77.0
1117909.94,77.0
1118693.44,76.8
1119478.98,76.6
1120265.48,76.6
1121053.0,76.1
1121841.55,76.3
1122631.07,76.0
1123421.59,75.6
1124213.08,75.4
1125005.6,75.4
1125799.16,75.9
1126593.67,75.6
1127389.22,75.6
1128185.77,75.6
1128983.3,75.6
1129781.83,75.4
1130581.33,75.3
1131381.9,75.3
1132184.44,75.4
1132987.95,75.0
1133793.48,74.7
1134599.99,74.9
1135407.52,74.5
1136217.05,74.3
1137028.51,74.3
1137840.04,74.3
1138652.58,74.5
1139466.12,74.0
1140280.65,73.9
1141096.18,74.0
1141912.71,73.9
1142730.25,74.3
1143548.82,73.6
1144368.37,74.0
1145188.96,73.6
1146010.53,73.6
1146833.1,73.2
1147656.68,73.6
1148481.21,73.6
1149306.76,73.6
1150133.35,73.6
1150960.94,73.3
1151789.51,72.9
1152619.08,73.3
1153449.67,73.1
1154281.26,73.2
1155113.84,72.9
1155947.4,72.9
1156782.99,72.9
1157619.55,72.9
1158458.13,72.5
1159297.72,72.5
1160138.32,72.7
1160979.88,72.2
1161822.5,72.7
1162666.1,73.2
1163510.68,72.5
1164357.26,72.5
1165204.87,72.2
1166053.48,72.4
1166903.03,72.2
1167753.62,71.8
1168605.26,72.4
1169457.86,72.0
1170311.45,72.2
1171166.08,72.1
1172021.7,71.8
1172878.36,71.7
1173735.97,71.7
1174594.56,71.8
1175455.16,71.4
1176317.8,71.3
1177181.46,71.5
1178046.09,71.1
1178912.72,71.8
1179780.38,71.5
1180652.01,70.9
1181525.63,71.1
1182400.28,70.9
1183275.91,70.7
1184153.52,70.7
1185032.17,70.4
1185912.81,70.3
1186794.48,70.2
1187677.1,70.2
1188560.73,69.7
1189445.37,70.2
1190331.02,70.3
1191217.69,70.0
1192105.36,69.9
1192994.03,70.3
1193884.69,70.0
1194776.37,69.5
1195670.07,69.9
1196564.73,70.3
1197460.39,69.7
1198357.1,69.9
1199254.8,69.7
1200153.52,70.0
1201053.17,69.5
1201953.89,69.3
1202856.55,69.2
1203760.23,69.1
1204664.94,69.3
1205570.63,69.3
1206478.29,69.2
1207387.99,68.6
1208298.64,68.4
1209212.34,68.9
1210128.03,68.9
1211044.68,68.5
1211962.4,68.5
1212881.09,68.4
1213800.8,68.5
1213804.1,65.8
1213808.39,65.1
1213813.7,64.8
1213819.99,64.1
1213827.35,63.4
1213836.65,63.2
1213847.0,62.4
1213858.33,62.4
1213870.62,61.9
1213885.02,62.2
1213900.38,61.8
1213916.73,61.9
1213920.18,46.8
1213925.48,46.0
1213931.76,45.2
1213939.1,44.5
1213948.41,43.2
1213958.7,42.9
1213971.03,42.8
1213984.47,42.5
1213998.76,42.9
1214014.14,42.4
1214031.46,42.8
1214049.77,42.5
1214070.13,42.8
1214091.52,42.9
1214114.84,42.5
1214139.24,42.5
1214164.57,43.3
1214190.93,43.1
1214218.28,42.8
1214246.65,44.4
1214277.98,42.7
1214310.32,42.8
1214344.67,42.1
1214380.04,42.8
1214416.4,42.5
1214453.79,42.3
1214492.15,43.1
1214531.51,43.1
1214571.86,43.2
1214614.2,43.2
1214659.57,42.4
1214705.95,42.7
1214753.32,43.7
1214801.72,43.3
1214852.11,43.1
1214903.5,42.5
1214955.9,42.7
1215009.31,42.3
1215063.72,43.7
1215119.13,42.9
1215175.52,43.7
1215232.93,43.2
1215291.32,42.9
1215350.7,43.6
1215412.13,43.3
1215475.53,44.0
1215539.92,43.6
1215605.34,44.0
1215672.73,43.7
1215741.16,43.7
1215810.6,43.3
1215880.97,42.9
1215952.37,44.0
1216024.77,43.9
1216098.2,42.8
1216172.62,44.3
1216248.0,44.9
1216324.47,44.4
1216402.91,44.5
1216482.36,44.1
1216562.81,44.0
1216644.24,45.3
1216726.67,44.3
1216810.08,43.7
1216894.54,44.0
1216980.01,43.9
1217066.46,45.5
1217153.91,45.5
1217242.37,44.0
1217331.87,43.9
1217422.31,44.1
1217514.78,45.5
1217608.26,44.7
1217702.7,44.9
1217798.18,45.3
1217894.66,45.3
1217992.12,44.4
1218090.56,44.5
1218190.04,45.6
1218290.5,44.7
1218391.98,45.6
1218495.45,44.7
1218599.94,46.1
1218705.4,45.3
1218811.85,44.9
1218919.33,46.5
1219027.8,45.6
1219137.3,46.5
1219247.77,46.9
1219359.2,46.8
1219471.71,46.2
1219586.21,45.9
1219701.69,46.4
1219818.19,47.3
1219935.69,45.9
1220055.17,47.4
1220175.67,47.4
1220298.17,46.9
1220421.65,47.2
1220547.15,46.4
1220673.65,46.5
1220802.19,46.8
1220932.66,46.4
1221064.14,47.7
1221199.62,47.2
1221336.17,47.2
1221473.68,47.3
1221612.18,47.3
1221751.68,47.2
1221892.2,47.4
1222033.73,47.2
1222176.23,47.2
1222320.77,47.3
1222466.32,47.0
1222613.85,47.0
1222763.44,46.9
1222913.98,46.8
1223065.53,46.8
1223218.09,46.9
1223373.61,46.5
1223530.15,46.9
1223687.74,46.8
1223846.31,46.8
1224005.84,46.5
1224166.4,46.9
1224327.95,46.5
1224491.49,46.8
1224656.01,46.4
1224822.58,46.6
1224990.16,46.6
1225158.71,46.6
1225328.27,46.5
1225498.85,46.4
1225671.41,46.4
1225844.95,46.2
1226019.53,46.1
1226195.1,46.2
1226372.66,46.2
1226551.28,45.7
1226731.85,46.1
1226913.43,46.2
1227097.04,46.1
1227282.62,46.0
1227469.22,46.2
1227656.86,46.0
1227845.42,46.1
1228035.03,46.0
1228226.65,46.0
1228419.24,46.1
1228612.85,45.9
1228807.45,45.7
1229003.09,46.6
1229199.66,45.5
1229397.25,46.2
1229596.87,46.8
1229797.5,46.6
1230000.12,46.9
1230203.73,46.6
1230408.38,47.4
1230613.96,46.2
1230820.6,46.1
1231028.21,47.4
1231236.82,47.0
1231446.43,46.2
1231657.06,47.2
1231868.67,47.6
1232082.31,48.2
1232296.96,47.0
1232513.57,47.6
1232731.21,48.9
1232949.84,48.0
1233169.51,48.1
1233390.16,48.6
1233611.79,49.0
1233834.43,48.2
1234058.09,48.8
1234282.71,48.2
1234508.4,47.8
1234735.05,48.4
1234962.71,50.6
1235191.36,48.8
1235421.01,48.9
1235651.69,50.5
1235884.33,49.4
1236117.99,51.2
1236353.61,48.9
1236590.29,50.9
1236827.98,50.4
1237066.67,52.1
1237306.29,51.2
1237547.09,51.6
1237788.75,50.9
1238031.42,51.4
1238275.04,52.4
1238519.72,52.4
1238765.45,51.2
1239012.13,51.0
1239259.81,51.8
1239508.49,51.7
1239758.17,53.3
1240008.87,51.8
1240260.56,52.5
1240513.24,52.5
1240766.96,54.1
1241022.62,52.9
1241279.31,52.9
1241537.01,53.7
1241795.74,53.3
1242055.46,54.4
1242316.13,52.9
1242577.91,53.2
1242841.61,53.7
1243107.33,53.2
1243374.07,54.8
1243641.78,53.8
1243910.46,54.4
1244180.21,54.4
1244451.95,54.0
1244724.66,54.1
1244998.39,54.7
1245273.18,53.3
1245548.88,54.4
1245825.6,54.1
1246105.24,54.0
1246386.99,54.0
1246669.75,53.8
1246954.48,54.0
1247240.23,53.7
1247526.99,53.7
1247814.77,53.8
1248103.49,53.7
1248393.25,53.7
1248686.05,53.6
1248979.79,53.4
1249274.57,53.3
1249571.33,52.9
1249869.08,53.6
1250167.85,52.8
1250467.63,52.8
1250769.36,52.1
1251072.13,53.7
1251375.9,53.0
1251680.64,53.3
1251986.39,53.0
1252294.15,54.5
1252602.91,54.0
1252912.69,54.4
1253223.47,53.4
1253535.24,54.1
1253847.99,53.4
1254161.78,53.6
1254476.57,54.4
1254792.34,54.0
1255109.11,53.7
1255426.95,54.1
1255745.76,53.6
1256065.57,54.0
1256387.4,53.2
1256710.22,52.8
1257034.02,53.4
1257358.83,53.2
1257684.67,53.2
1258011.47,53.2
1258339.28,53.4
1258669.1,53.4
1259001.94,52.9
1259335.76,53.6
1259670.61,52.9
1260006.43,52.9
1260344.23,52.9
1260685.04,52.5
1261026.87,52.2
1261370.68,52.5
1261716.52,52.5
1262063.35,52.5
1262411.2,52.8
1262760.0,52.5
1263109.88,52.4
1263460.73,52.5
1263812.56,52.4
1264165.39,52.2
1264520.24,52.2
1264876.11,52.2
1265233.96,52.1
1265592.85,52.1
1265952.7,52.1
1266313.58,51.8
1266675.42,51.8
1267038.28,52.0
1267402.14,51.7
1267767.04,51.6
1268132.9,51.6
1268499.77,52.1
1268867.64,52.4
1269236.51,51.7
1269606.41,52.6
1269977.29,51.6
1270349.15,52.2
1270723.05,52.1
1271099.89,52.1
1271477.8,51.7
1271857.68,52.0
1272238.58,52.0
1272620.46,51.7
1273003.32,51.6
1273387.22,51.8
1273772.07,51.4
1274158.0,51.7
1274544.88,51.7
1274932.75,50.5
1275321.64,51.3
1275712.52,50.9
1276104.46,52.4
1276497.36,51.7
1276891.27,51.8
1277286.18,52.4
1277682.1,51.8
1278079.04,52.1
1278476.96,50.8
1278875.88,52.0
1279275.79,52.5
1279676.74,52.4
1280078.66,52.1
1280481.59,51.8
1280885.5,51.6
1281290.49,52.1
1281697.41,52.4
1282108.34,51.3
1282521.28,52.2
1282935.2,52.1
1283350.12,52.1
1283766.02,52.1
1284182.99,52.9
1284600.9,53.7
1285019.82,53.3
1285439.76,53.3
1285860.66,52.9
1286282.65,54.9
1286705.57,53.2
1287129.51,53.2
1287554.47,53.4
1287980.46,53.4
1288407.39,53.7
1288836.35,54.9
1289266.32,54.8
1289697.26,54.7
1290129.21,54.0
1290562.17,55.6
1290997.16,54.5
1291433.13,54.5
1291870.15,54.8
1292309.1,56.3
1292749.06,56.3
1293190.06,56.5
1293632.05,54.8
1294075.03,56.3
1294519.0,55.1
1294964.96,55.5
1295411.94,56.1
1295860.92,55.9
1296310.91,56.0
1296761.88,57.3
1297213.88,55.6
1297667.87,56.5
1298122.84,55.6
1298579.83,56.7
1299037.84,55.5
1299496.83,57.2
1299956.86,58.2
1300417.89,57.6
1300879.92,57.1
1301342.91,57.6
1301806.95,57.6
1302271.95,58.2
1302737.96,58.7
1303204.97,58.4
1303673.0,59.0
1304142.02,58.8
1304612.03,57.9
1305083.06,58.8
1305555.12,58.6
1306029.13,58.6
1306504.17,59.4
1306980.2,60.0
1307457.22,59.8
1307935.24,60.5
1308414.26,58.4
1308894.31,58.6
1309376.34,59.2
1309861.37,59.0
1310347.42,59.9
1310834.43,60.3
1311322.47,59.2
1311811.52,60.3
1312301.52,60.7
1312792.56,59.4
1313284.62,60.7
1313777.66,60.5
1314271.67,60.5
1314766.75,60.6
1315262.85,59.9
1315760.91,61.7
1316259.99,61.1
1316760.07,61.4
1317261.14,61.0
1317763.19,61.1
1318268.26,60.0
1318774.37,60.6
1319281.44,60.7
1319790.5,60.7
1320300.57,60.9
1320811.73,60.6
1321323.85,61.1
1321836.96,60.7
1322352.05,60.9
1322869.15,61.0
1323387.28,60.7
1323906.38,60.5
1324426.48,60.7
1324947.58,60.6
1325470.67,60.3
1325995.79,60.3
1326521.86,60.6
1327048.96,60.2
1327579.0,60.2
1328112.15,59.9
1328647.28,59.9
1329183.4,59.9
1329720.55,59.9
1330258.66,60.2
1330797.81,59.8
1331337.91,59.6
1331879.06,59.6
1332421.22,59.6
1332964.37,59.8
1333508.51,59.0
1334053.63,59.5
1334599.77,59.4
1335146.92,59.5
1335695.03,59.0
1336245.21,59.4
1336796.35,59.2
1337350.51,59.0
1337905.64,59.2
1338461.77,59.0
1339018.93,59.0
1339578.06,58.8
1340138.19,58.7
1340699.37,58.7
1341261.53,58.8
1341824.7,58.8
1342389.91,58.6
1342956.07,58.6
1343523.24,58.6
1344091.37,58.4
1344661.55,58.6
1345232.72,58.3
1345804.89,58.3
