C0,0,0,0,0,1,2,0,0,5546149
A5,126,11,0,0,0,0,145,2,5553629
A7,0,0,0,0,0,0,255,255,5561175
AA,4,12,9,0,0,16,64,1,5568642
AB,0,0,0,0,0,0,0,0,5576101
380,24,0,0,0,186,159,198,159,5583541
766,0,77,55,25,0,0,,,5595289
C0,0,0,0,0,1,2,0,0,5602267
387,0,0,56,255,127,87,235,39,5609651
A5,127,11,0,0,0,0,145,2,5617124
A7,0,0,0,0,0,0,255,255,5624628
AA,4,12,9,0,0,16,64,1,5632114
AB,0,0,0,0,0,0,0,0,5639575
766,0,100,22,75,0,0,,,5647040
C0,0,0,0,0,1,2,0,0,5654490
A5,127,11,0,0,0,0,145,2,5661950
A7,0,0,0,0,255,255,0,0,5669537
AA,4,12,9,0,0,16,64,1,5677004
AB,0,0,0,0,0,0,0,0,5684539
766,0,33,33,75,0,0,,,5692062
C0,0,0,0,0,1,2,0,0,5699506
A5,127,11,0,0,0,0,145,2,5706974
A7,0,0,0,0,255,255,0,0,5714398
AA,4,12,9,0,0,16,64,1,5726134
766,0,100,66,25,0,0,,,5733123
C0,0,0,0,0,1,2,0,0,5740411
A5,126,11,0,0,0,0,145,2,5747904
A7,0,0,0,0,255,255,0,0,5755404
766,0,15,55,25,0,0,,,5762869
C0,0,0,0,0,1,2,0,0,5770290
A5,126,11,0,0,0,0,145,2,5777747
A7,0,0,0,0,0,0,255,255,5785228
AA,4,12,9,0,0,16,64,1,5792674
AB,0,0,0,0,0,0,0,0,5800152
50,0,0,,,,,,,5807585
387,255,254,56,255,127,87,235,39,5815037
766,0,18,33,75,0,0,,,5822483
A5,126,11,0,0,0,0,145,2,5829927
A7,0,0,0,0,0,0,0,0,5850645
AA,4,12,9,0,0,16,64,1,5862529
AB,0,0,0,0,0,0,0,0,5869455
A5,128,11,0,0,0,0,145,2,5889942
A7,0,0,0,0,0,0,0,0,5897468
AA,4,12,9,0,0,16,64,1,5904969
AB,0,0,0,0,0,0,0,0,5912463
766,0,15,22,0,0,0,,,5920026
C0,0,0,0,0,1,2,0,0,5927608
387,255,254,56,255,127,87,235,39,5935219
400,19,19,29,30,0,2,0,3,5942736
A5,127,11,0,0,0,0,145,2,5950263
401,17,17,18,19,,,,,5957724
A7,0,0,0,0,0,0,0,0,5965215
500,0,0,0,0,0,0,0,0,5972717
AA,4,12,9,0,0,16,64,1,5980208
AB,0,0,0,0,0,0,0,0,5987719
766,0,12,33,25,0,0,,,5995207
C0,0,0,0,0,1,2,0,0,6006931
A5,127,11,0,0,0,0,145,2,6013922
A7,0,0,0,0,0,0,0,0,6021288
AA,4,12,9,0,0,16,64,1,6028858
AB,0,0,0,0,0,0,0,0,6036452
766,0,12,44,50,0,0,,,6044013
C0,0,0,0,0,1,2,0,0,6051428
A5,127,11,0,0,0,0,145,2,6058892
A7,1,0,0,0,0,0,0,0,6066338
AA,4,12,9,0,0,16,64,1,6073784
AB,0,0,0,0,0,0,0,0,6081271
387,0,1,56,255,127,87,235,39,6101268
766,0,12,55,75,0,0,,,6108768
C0,0,0,0,0,1,2,0,0,6130878
A5,126,11,0,0,0,0,145,2,6138328
A7,0,0,0,0,0,0,0,0,6145814
AA,4,12,9,0,0,16,64,1,6153230
AB,0,0,0,0,0,0,0,0,6164894
380,24,0,0,0,186,159,198,159,6171812
766,0,15,33,75,0,0,,,6179087
C0,0,0,0,0,1,2,0,0,6186589
A5,126,11,0,0,0,0,145,2,6193984
A7,0,0,0,0,0,0,0,0,6201480
AA,4,12,9,0,0,16,64,1,6208871
387,0,0,56,255,127,87,235,39,6216284
766,0,9,66,50,0,0,,,6223719
C0,0,0,0,0,1,2,0,0,6231139
A5,126,11,0,0,0,0,145,2,6238533
766,0,9,44,50,0,0,,,6245958
A5,127,11,0,0,0,0,145,2,6253450
A7,0,0,0,0,0,0,0,0,6260940
AA,4,12,9,0,0,16,64,1,6268402
AB,0,0,0,0,0,0,0,0,6275849
C0,0,0,0,0,1,2,0,0,6283321
387,255,254,56,255,127,87,235,39,6294961
A0,206,0,210,0,209,0,28,1,6301872
A2,107,0,107,0,81,1,0,0,6309276
A5,127,11,0,0,0,0,145,2,6316703
A7,0,0,0,0,0,0,0,0,6324089
AA,4,12,9,0,0,16,64,1,6331509
AB,0,0,0,0,0,0,0,0,6338931
C0,0,0,0,0,1,2,0,0,6346362
A5,127,11,0,0,0,0,145,2,6353780
A7,0,0,0,0,0,0,0,0,6361215
766,0,6,40,50,0,0,,,6368778
C0,0,0,0,0,1,2,0,0,6376296
387,0,0,56,255,127,87,235,39,6383694
A5,127,11,0,0,0,0,145,2,6391130
A7,0,0,0,0,0,0,0,0,6398527
AA,4,12,9,0,0,16,64,1,6405966
AB,0,0,0,0,0,0,0,0,6417630
766,0,9,40,50,0,0,,,6424544
400,19,19,29,30,0,2,0,3,6431914
C0,0,0,0,0,1,2,0,0,6439371
401,17,17,18,19,,,,,6446802
A5,128,11,0,0,0,0,145,2,6454270
500,0,0,0,0,0,0,0,0,6461765
A7,0,0,0,0,255,255,0,0,6469223
AA,4,12,9,0,0,16,64,1,6476629
AB,0,0,0,0,0,0,0,0,6484058
766,0,18,30,25,0,0,,,6491464
C0,0,0,0,0,1,2,0,0,6511936
387,0,1,56,255,127,87,235,39,6519335
A5,128,11,0,0,0,0,145,2,6526842
A7,0,0,0,0,0,0,0,0,6547500
AA,4,12,9,0,0,16,64,1,6554906
AB,0,0,0,0,0,0,0,0,6562322
766,0,12,50,50,0,0,,,6573979
C0,0,0,0,0,1,2,0,0,6580884
A5,127,11,0,0,0,0,145,2,6588142
A7,0,0,0,0,0,0,0,0,6595538
AA,4,12,9,0,0,16,64,1,6602941
AB,0,0,0,0,0,0,0,0,6610333
766,0,9,40,100,0,0,,,6617773
C0,0,0,0,0,1,2,0,0,6625183
A5,127,11,0,0,0,0,145,2,6632703
A7,0,0,0,0,0,0,0,0,6640132
AA,4,12,9,0,0,16,64,1,6647582
AB,0,0,0,0,0,0,0,0,6655126
387,0,0,56,255,127,87,235,39,6662514
766,0,24,50,25,0,0,,,6670053
C0,0,0,0,0,1,2,0,0,6690007
A5,126,11,0,0,0,0,145,2,6697460
A7,0,0,0,0,0,0,0,0,6704900
AA,4,12,9,0,0,16,64,1,6716666
AB,0,0,0,0,0,0,0,0,6723641
380,24,0,0,0,186,160,198,159,6730890
766,0,3,60,50,0,0,,,6738429
A5,126,11,0,0,0,0,145,2,6745836
A7,0,0,0,0,0,0,0,0,6753305
AA,4,12,9,0,0,16,64,1,6760708
C0,0,0,0,0,1,2,0,0,6768197
387,0,0,56,255,127,87,235,39,6775645
A5,128,11,0,0,0,0,145,2,6783213
A7,0,0,0,0,0,0,0,0,6790599
C0,0,0,0,0,1,2,0,0,6798086
A5,128,11,0,0,0,0,145,2,6805470
A7,0,0,0,0,0,0,0,0,6812999
AA,4,12,9,0,0,16,64,1,6820444
AB,0,0,0,0,0,0,0,0,6842734
766,0,3,40,0,0,0,,,6854589
C0,0,0,0,0,1,2,0,0,6902895
A5,126,11,0,0,0,0,145,2,6910356
A7,0,0,0,0,0,0,0,0,6917771
AA,4,12,9,0,0,16,64,1,6925249
400,19,19,29,30,0,2,0,3,6932724
AB,0,0,0,0,0,0,0,0,6940234
401,17,16,18,18,,,,,6947682
387,0,0,56,255,127,87,235,39,6955124
500,0,0,0,0,0,0,0,0,6962550
766,0,15,30,100,0,0,,,6970055
C0,0,0,0,0,1,2,0,0,6977607
A5,126,11,0,0,0,0,145,2,6985041
A7,0,0,0,0,0,0,0,0,6992537
AA,4,12,9,0,0,16,64,1,7000033
AB,0,0,0,0,0,0,0,0,7007526
766,0,9,50,50,0,0,,,7015028
C0,0,0,0,0,1,2,0,0,7026970
A5,126,11,0,0,0,0,145,2,7034009
A7,0,0,0,0,0,0,0,0,7041402
AA,4,12,9,0,0,16,64,1,7048900
AB,0,0,0,0,0,0,0,0,7056448
387,0,1,56,255,127,87,235,39,7063966
766,0,0,30,0,0,0,,,7071410
C0,0,0,0,0,1,2,0,0,7078920
A5,127,11,0,0,0,0,145,2,7086432
A7,0,0,0,0,255,255,0,0,7094001
AA,4,12,9,0,0,16,64,1,7101507
AB,0,0,0,0,0,0,0,0,7109043
766,0,5,30,75,0,0,,,7116515
C0,0,0,0,0,1,2,0,0,7124049
A5,127,11,0,0,0,0,145,2,7131595
A7,0,0,0,0,0,0,0,0,7139100
AA,4,12,9,0,0,16,64,1,7146587
387,0,0,56,255,127,87,235,39,7158602
A5,126,11,0,0,0,0,145,2,7165551
A7,0,0,0,0,0,0,0,0,7172925
AA,4,12,9,0,0,16,64,1,7180429
AB,0,0,0,0,0,0,0,0,7187924
766,0,11,50,50,0,0,,,7195432
C0,0,0,0,0,1,2,0,0,7216013
387,0,0,56,255,127,87,235,39,7223525
A5,126,11,0,0,0,0,145,2,7231032
A7,1,0,0,0,0,0,0,0,7251692
AA,4,12,9,0,0,16,64,1,7259143
766,0,14,40,0,0,0,,,7266594
C0,0,0,0,0,1,2,0,0,7274024
A5,126,11,0,0,0,0,145,2,7281552
A7,0,0,0,0,0,0,0,0,7289068
AA,4,12,9,0,0,16,64,1,7296596
AB,0,0,0,0,0,0,0,0,7316582
766,0,20,30,60,0,0,,,7328399
A0,206,0,210,0,209,0,28,1,7335273
A2,119,0,119,0,80,1,0,0,7342580
C0,0,0,0,0,1,2,0,0,7350079
380,24,0,0,0,186,159,198,159,7357486
A5,126,11,0,0,0,0,145,2,7364963
A7,0,0,0,0,0,0,0,0,7372420
387,0,1,56,255,127,87,235,39,7379948
766,0,8,80,60,0,0,,,7387432
C0,0,0,0,0,1,2,0,0,7394876
A5,126,11,0,0,0,0,145,2,7402389
A7,0,0,0,0,0,0,0,0,7409836
AA,4,12,9,0,0,16,64,1,7417312
400,19,19,29,30,0,2,0,3,7424826
AB,0,0,0,0,0,0,0,0,7432298
401,17,16,18,18,,,,,7439816
766,0,5,30,60,0,0,,,7451722
500,0,0,0,0,0,0,0,0,7458629
C0,0,0,0,0,1,2,0,0,7466005
A5,127,11,0,0,0,0,145,2,7473425
A7,0,0,0,0,0,0,0,0,7480869
AA,4,12,9,0,0,16,64,1,7488413
AB,0,0,0,0,0,0,0,0,7495815
766,0,17,60,80,0,0,,,7503259
C0,0,0,0,0,1,2,0,0,7510669
387,0,0,56,255,127,87,235,39,7518102
A7,0,0,0,0,0,0,0,0,7525592
50,0,139,,,,,,,7532994
766,0,8,60,80,0,0,,,7540412
A5,128,11,0,0,0,0,145,2,7547876
A7,0,0,0,0,0,0,0,0,7555280
AA,4,12,9,0,0,16,64,1,7562729
AB,0,0,0,0,0,0,0,0,7570151
A5,126,11,0,0,0,0,145,2,7577645
A7,1,0,0,0,0,0,255,255,7603879
AA,4,12,9,0,0,16,64,1,7610453
AB,0,0,0,0,0,0,0,0,7617780
766,0,11,30,40,0,0,,,7625215
C0,0,0,0,0,1,2,0,0,7632735
387,0,0,56,255,127,87,235,39,7640193
A5,127,11,0,0,0,0,145,2,7647635
A7,0,0,0,0,0,0,255,255,7655055
AA,4,12,9,0,0,16,64,1,7662464
AB,0,0,0,0,0,0,0,0,7669927
766,0,2,60,40,0,0,,,7677317
C0,0,0,0,0,1,2,0,0,7684823
A5,126,11,0,0,0,0,145,2,7692243
A7,0,0,0,0,0,0,0,0,7699731
AA,4,12,9,0,0,16,64,1,7707194
766,0,20,40,60,0,0,,,7714694
C0,0,0,0,0,1,2,0,0,7724707
A5,126,11,0,0,0,0,145,2,7730774
A7,0,0,0,0,0,0,0,0,7737661
AA,4,12,9,0,0,16,64,1,7744637
AB,0,0,0,0,0,0,0,0,7751595
387,0,1,56,255,127,87,235,39,7758633
766,0,11,50,60,0,0,,,7765604
C0,0,0,0,0,1,2,0,0,7772587
A5,128,11,0,0,0,0,145,2,7779545
A7,0,0,0,0,0,0,0,0,7786587
AA,4,12,9,0,0,16,64,1,7793608
AB,0,0,0,0,0,0,0,0,7800657
766,0,17,50,80,0,0,,,7807678
C0,0,0,0,0,1,2,0,0,7814733
50,0,165,,,,,,,7821691
A5,129,11,0,0,0,0,145,2,7828668
387,0,0,56,255,127,87,235,39,7835620
766,0,17,100,60,0,0,,,7846690
C0,0,0,0,0,1,2,0,0,7879243
A5,127,11,0,0,0,0,145,2,7886335
A7,0,0,0,0,0,0,0,0,7893618
AA,4,12,9,0,0,16,64,1,7900814
400,19,19,29,30,0,2,0,3,7921176
AB,0,0,0,0,0,0,0,0,7928383
401,17,17,18,18,,,,,7935596
380,24,0,0,0,186,159,198,159,7942795
500,0,0,0,0,0,0,0,0,7950023
766,0,11,21,60,0,0,,,7957232
C0,0,0,0,0,1,2,0,0,7964459
A5,127,11,0,0,0,0,145,2,7971589
A7,0,0,0,0,0,0,0,0,7978869
AA,4,12,9,0,0,16,64,1,7986125
AB,0,0,0,0,0,0,0,0,7993340
387,0,1,56,255,127,87,235,39,8000539
A5,127,11,0,0,0,0,145,2,8011863
A7,0,0,0,0,0,0,0,0,8018567
AA,4,12,9,0,0,16,64,1,8025724
AB,0,0,0,0,0,0,0,0,8033007
766,0,14,0,60,0,0,,,8040204
C0,0,0,0,0,1,2,0,0,8047430
A5,127,11,0,0,0,0,145,2,8054630
A7,0,0,0,0,254,255,0,0,8061913
AA,4,12,9,0,0,16,64,1,8069110
AB,0,0,0,0,0,0,0,0,8076396
766,0,25,21,40,0,0,,,8083656
C0,0,0,0,0,1,2,0,0,8090887
A5,126,11,0,0,0,0,145,2,8098080
A7,0,0,0,0,0,0,0,0,8105298
AA,4,12,9,0,0,16,64,1,8112555
AB,0,0,0,0,0,0,0,0,8119772
766,0,14,21,100,0,0,,,8127032
C0,0,0,0,0,1,2,0,0,8138359
387,0,1,56,255,127,87,235,39,8145059
A5,127,11,0,0,0,0,145,2,8152173
A7,0,0,0,0,0,0,0,0,8159394
AA,4,12,9,0,0,16,64,1,8166597
766,0,5,15,60,0,0,,,8173819
A5,126,11,0,0,0,0,145,2,8181029
A7,0,0,0,0,0,0,0,0,8188253
AA,4,12,9,0,0,16,64,1,8195450
766,0,11,26,60,0,0,,,8202730
C0,0,0,0,0,1,2,0,0,8209936
387,0,1,56,255,127,87,235,39,8217156
A5,126,11,0,0,0,0,145,2,8224306
A7,0,0,0,0,0,0,0,0,8231526
AA,4,12,9,0,0,16,64,1,8238726
766,0,17,15,60,0,0,,,8245948
C0,0,0,0,0,1,2,0,0,8257401
A5,126,11,0,0,0,0,145,2,8264219
A7,0,0,0,0,0,0,0,0,8271289
AA,4,12,9,0,0,16,64,1,8278482
AB,0,0,0,0,0,0,0,0,8300227
A0,206,0,210,0,209,0,28,1,8307424
A2,129,0,129,0,78,1,0,0,8314599
766,0,17,26,60,0,0,,,8321729
C0,0,0,0,0,1,2,0,0,8328851
A5,127,11,0,0,0,0,145,2,8336113
A7,0,0,0,0,0,0,0,0,8343353
AA,4,12,9,0,0,16,64,1,8350488
AB,0,0,0,0,0,0,0,0,8357539
387,0,1,56,255,127,87,235,39,8364800
766,0,17,21,80,0,0,,,8371993
A5,127,11,0,0,0,0,145,2,8379201
A7,0,0,0,0,0,0,0,0,8386443
AA,4,12,9,0,0,16,64,1,8397758
AB,0,0,0,0,0,0,0,0,8404444
400,19,19,29,30,0,2,0,3,8411520
C0,0,0,0,0,1,2,0,0,8418795
401,17,17,18,18,,,,,8438413
A5,126,11,0,0,0,0,145,2,8445622
500,0,0,0,0,0,0,0,0,8452800
A7,0,0,0,0,0,0,0,0,8460010
